;test/length;Steps;Wall_Time
0;20.0;0;1647525809.6871717
1;20.0;512000;1647529574.3916976
2;20.0;1024000;1647533338.3719304
3;20.0;1536000;1647537103.3866832
4;20.0;2048000;1647540866.4669878
5;20.0;2560000;1647544630.7660582
6;20.0;3072000;1647548394.5978174
7;20.0;3584000;1647552158.9178512
8;20.0;4096000;1647555921.1666334
9;20.0;4608000;1647559683.631642
10;20.0;5120000;1647563444.4163628
11;20.0;5632000;1647567206.9999337
12;20.0;6144000;1647570969.1650007
13;20.0;6656000;1647574732.8064933
14;20.0;7168000;1647578495.3295145
15;20.0;7680000;1647582257.2978866
16;20.0;8192000;1647586019.4316528
17;20.0;8704000;1647588345.8243523
18;20.0;9216000;1647589386.4771996
19;20.0;9728000;1647590425.1995633
20;20.0;10240000;1647591465.6170936
21;20.0;10752000;1647592503.9386888
22;20.0;11264000;1647593546.0063217
23;20.0;11776000;1647594586.424507
24;20.0;12288000;1647595628.7848086
25;20.0;12800000;1647596669.0047493
26;20.0;13312000;1647597709.997518
27;20.0;13824000;1647600241.1515098
28;20.0;14336000;1647602974.354624
29;20.0;14848000;1647605319.3255572
30;20.0;15360000;1647607502.5905185
31;20.0;15872000;1647609703.9543688
32;20.0;16384000;1647611896.9517038
33;20.0;16896000;1647614092.0257907
34;20.0;17408000;1647616290.7349744
35;20.0;17920000;1647618475.6469944
36;20.0;18432000;1647620676.6404226
37;20.0;18944000;1647622868.4394062
38;20.0;19456000;1647625065.32592
39;20.0;19968000;1647627265.2247303
40;20.0;20480000;1647629450.8730748
41;20.0;20992000;1647631651.5642066
42;20.0;21504000;1647633843.603979
43;20.0;22016000;1647636041.0140917
44;20.0;22528000;1647638246.32228
45;20.0;23040000;1647640434.6468222
46;20.0;23552000;1647642640.2378383
47;20.0;24064000;1647644832.6102898
48;20.0;24576000;1647647031.610139
49;20.0;25088000;1647649233.5813603
50;20.0;25600000;1647651421.6803553
51;20.0;26112000;1647653625.2445552
52;20.0;26624000;1647655816.4867747
53;20.0;27136000;1647658018.1021187
54;20.0;27648000;1647660220.5417643
55;20.0;28160000;1647662411.6846678
56;20.0;28672000;1647664617.170752
57;20.0;29184000;1647666808.5898638
58;20.0;29696000;1647669004.1401815
59;20.0;30208000;1647671199.073815
60;20.0;30720000;1647673382.8047545
61;20.0;31232000;1647675574.1326795
62;20.0;31744000;1647677755.5574079
63;20.0;32256000;1647679949.1780014
64;20.0;32768000;1647682143.6420357
65;20.0;33280000;1647684324.6936586
66;20.0;33792000;1647686522.3556933
67;20.0;34304000;1647688708.167909
68;20.0;34816000;1647690650.9086144
69;20.0;35328000;1647691061.3392918
70;20.0;35840000;1647691472.0005286
71;20.0;36352000;1647691882.517612
72;20.0;36864000;1647692293.0554316
73;20.0;37376000;1647692703.882476
74;20.0;37888000;1647693114.847049
75;20.0;38400000;1647694003.7550032
76;20.0;38912000;1647695055.1521447
77;20.0;39424000;1647696105.952811
78;20.0;39936000;1647697155.6383417
79;20.0;40448000;1647698205.2183414
80;20.0;40960000;1647699254.2196417
81;20.0;41472000;1647700306.2287898
82;20.0;41984000;1647701356.4194167
83;20.0;42496000;1647702405.6336207
84;20.0;43008000;1647703454.2726204
85;20.0;43520000;1647704504.5979054
86;20.0;44032000;1647705555.747099
87;20.0;44544000;1647706605.168457
88;20.0;45056000;1647707653.9559906
89;20.0;45568000;1647708705.1696334
90;20.0;46080000;1647709757.4091733
91;20.0;46592000;1647710807.491278
92;20.0;47104000;1647711600.346825
93;20.0;47616000;1647712017.970259
94;20.0;48128000;1647712433.6061754
95;20.0;48640000;1647712849.2195296
96;20.0;49152000;1647713498.3159714
97;20.0;49664000;1647715116.635308
98;20.0;50176000;1647716734.8808486
99;20.0;50688000;1647718356.884453
