;test/length;Steps;Wall_Time
0;20.0;0;1647719755.0524266
1;20.0;64000;1647720111.1717885
2;20.0;128000;1647720389.2616966
3;20.0;192000;1647720666.8963091
4;20.0;256000;1647720945.0120256
5;20.0;320000;1647721223.1916678
6;20.0;384000;1647721501.5300827
7;20.0;448000;1647721779.5514176
8;20.0;512000;1647722057.6952858
9;20.0;576000;1647722335.5671222
10;20.0;640000;1647722613.6999178
11;20.0;704000;1647722891.6276703
12;20.0;768000;1647723169.217289
13;20.0;832000;1647723446.9859493
14;20.0;896000;1647723724.5599914
15;20.0;960000;1647724002.1772633
16;20.0;1024000;1647724279.3037732
17;20.0;1088000;1647724556.7581828
18;20.0;1152000;1647724834.2225761
19;20.0;1216000;1647725111.6786938
20;20.0;1280000;1647725389.2786407
21;20.0;1344000;1647725666.7684767
22;20.0;1408000;1647725944.723594
23;20.0;1472000;1647726222.9418237
24;20.0;1536000;1647726502.0899854
25;20.0;1600000;1647726781.121805
26;20.0;1664000;1647727060.2754705
27;20.0;1728000;1647727339.054899
28;20.0;1792000;1647727616.8024213
29;20.0;1856000;1647727895.4431398
30;20.0;1920000;1647728174.047375
31;20.0;1984000;1647728452.64884
32;20.0;2048000;1647728731.7836545
33;20.0;2112000;1647729010.6426492
34;20.0;2176000;1647729289.4781601
35;20.0;2240000;1647729568.569255
36;20.0;2304000;1647729847.4789147
37;20.0;2368000;1647730126.4020026
38;20.0;2432000;1647730405.2000446
39;20.0;2496000;1647730683.9503064
40;20.0;2560000;1647730962.916202
41;20.0;2624000;1647731241.7686183
42;20.0;2688000;1647731520.7142608
43;20.0;2752000;1647731799.6192021
44;20.0;2816000;1647732078.5489476
45;20.0;2880000;1647732357.5862591
46;20.0;2944000;1647732636.438924
47;20.0;3008000;1647732915.2954433
48;20.0;3072000;1647733193.8424962
49;20.0;3136000;1647733472.3977456
50;20.0;3200000;1647733749.377295
51;20.0;3264000;1647734025.8197207
52;20.0;3328000;1647734304.201732
53;20.0;3392000;1647734582.7284448
54;20.0;3456000;1647734861.2791061
55;20.0;3520000;1647735139.8590343
56;20.0;3584000;1647735418.4140973
57;20.0;3648000;1647735696.8247554
58;20.0;3712000;1647735975.3090072
59;20.0;3776000;1647736253.231725
60;20.0;3840000;1647736531.4022741
61;20.0;3904000;1647736809.5036554
62;20.0;3968000;1647737087.7147918
63;20.0;4032000;1647737365.873407
64;20.0;4096000;1647737643.7897525
65;20.0;4160000;1647737922.0414364
66;20.0;4224000;1647738199.9717386
67;20.0;4288000;1647738477.9868193
68;20.0;4352000;1647738756.2455304
69;20.0;4416000;1647739034.3072808
70;20.0;4480000;1647739312.5258934
71;20.0;4544000;1647739590.845697
72;20.0;4608000;1647739869.288086
73;20.0;4672000;1647740147.5711694
74;20.0;4736000;1647740425.8130908
75;20.0;4800000;1647740703.7880614
76;20.0;4864000;1647740982.0245743
77;20.0;4928000;1647741201.8790648
78;20.0;4992000;1647741344.8535302
79;20.0;5056000;1647741424.2425165
80;20.0;5120000;1647741503.584524
81;20.0;5184000;1647741583.0991542
82;20.0;5248000;1647741662.6807578
83;20.0;5312000;1647741742.2147622
84;20.0;5376000;1647741821.6352382
85;20.0;5440000;1647741901.0777261
86;20.0;5504000;1647741980.7510736
87;20.0;5568000;1647742060.1226923
88;20.0;5632000;1647742139.5562103
89;20.0;5696000;1647742219.0720296
90;20.0;5760000;1647742298.5748575
91;20.0;5824000;1647742377.9539278
92;20.0;5888000;1647742457.4410949
93;20.0;5952000;1647742536.7345529
94;20.0;6016000;1647742613.266643
95;20.0;6080000;1647742689.809017
96;20.0;6144000;1647742766.3169923
97;20.0;6208000;1647742842.8528712
98;20.0;6272000;1647742919.3588867
99;20.0;6336000;1647742996.005897
