;update/loss/clip;Steps;Wall_Time
0;0.0044694566167891026;999;1649195987.0174327
1;0.0015713233733549714;1999;1649197520.9651608
2;0.0022443379275500774;2999;1649198992.0620985
3;-0.00030114929541014135;3999;1649200341.192853
4;0.0014787525869905949;4999;1649201685.38588
5;0.00017169080092571676;5999;1649203026.8039181
6;0.0005997191183269024;6999;1649204368.9603
7;-6.881539593450725e-05;7999;1649205711.9294229
8;-2.3765942387399264e-05;8999;1649207055.2591903
9;-0.0002236890868516639;9999;1649208397.871865
10;-0.00042103734449483454;10999;1649209741.6714692
11;1.6198939192690887e-05;11999;1649211093.4770675
12;0.0007166003342717886;12999;1649212443.7460904
13;0.00023608091578353196;13999;1649213793.9430583
14;0.000164022741955705;14999;1649215151.282537
15;0.0002559607964940369;15999;1649216538.4189284
16;0.0002649349917192012;16999;1649217886.2263823
17;7.476891914848238e-05;17999;1649219236.7240965
18;-0.00029156735399737954;18999;1649220586.7240798
19;9.751629113452509e-05;19999;1649221929.3147569
20;-1.1857232493639458e-05;20999;1649223274.0243404
21;0.00016306803445331752;21999;1649224621.745709
22;0.0004625373112503439;22999;1649226027.0846205
23;-0.00034733631764538586;23999;1649227380.0128174
24;0.0006260991794988513;24999;1649228728.4307184
25;-0.00024999852757900953;25999;1649230074.5899837
26;-0.0001322372118011117;26999;1649231423.5840786
27;-0.0005004023551009595;27999;1649232766.2053084
28;-0.0002135077811544761;28999;1649234112.6128483
29;0.00012230892025399953;29999;1649235460.033701
