;update/loss/clip;Steps;Wall_Time
0;0.008798950351774693;999;1649159410.8006213
1;0.006403718143701553;1999;1649161229.0010977
2;0.00421339925378561;2999;1649163032.1643176
3;0.04196326434612274;3999;1649164691.407187
4;0.009984543547034264;4999;1649166207.0625646
5;0.002962585771456361;5999;1649167711.807731
6;0.0035894294269382954;6999;1649169220.5288143
7;0.0018904369790107012;7999;1649170920.6697454
8;0.0005866462597623467;8999;1649172424.0723336
9;0.0010543609969317913;9999;1649173933.9824631
10;0.001046332879923284;10999;1649175558.7601454
11;0.0010371753014624119;11999;1649177290.7522058
12;0.0018723227549344301;12999;1649178952.0945656
13;0.000300083018373698;13999;1649180474.9273233
14;3.002540506713558e-05;14999;1649181987.8577282
15;0.0006189893465489149;15999;1649183493.5555222
16;0.00016018272435758263;16999;1649184997.0724852
17;0.0008389186696149409;17999;1649186511.1927526
18;0.0018403473077341914;18999;1649188024.6671581
19;-4.020780397695489e-05;19999;1649189531.4705656
20;0.0007303596939891577;20999;1649191034.2819185
21;1.3663489880855195e-05;21999;1649192539.3152215
22;-0.00018014103989116848;22999;1649194048.1273022
23;0.00026040684315375984;23999;1649195555.5850372
24;0.00037455069832503796;24999;1649197061.873932
25;0.0003782532876357436;25999;1649198565.3605294
26;0.0019995186012238264;26999;1649200080.6776347
27;0.0007491876604035497;27999;1649201583.6774347
28;0.0007644215365871787;28999;1649203086.288267
29;0.0013635200448334217;29999;1649204589.8838649
30;0.0006221543881110847;30999;1649206095.4418218
31;0.0008549295598641038;31999;1649207607.9846244
32;0.0002785303513519466;32999;1649209182.8027625
33;0.0005177634302526712;33999;1649210696.0186076
34;0.001280312892049551;34999;1649212207.972348
35;0.0004149006272200495;35999;1649213720.3170831
36;0.0006621783832088113;36999;1649215229.0523083
37;0.0018157933373004198;37999;1649216733.917229
38;0.0005952616920694709;38999;1649218245.6409519
39;-0.0002793940366245806;39999;1649219752.8812194
40;0.0012050624936819077;40999;1649221250.995417
41;0.0009751841425895691;41999;1649222753.8365335
42;0.00033545750193297863;42999;1649224266.3902657
43;0.0006020159926265478;43999;1649225780.0356646
44;0.0011184823233634233;44999;1649227286.5219798
45;0.00014116034435573965;45999;1649228787.6077716
46;-0.00041044855606742203;46999;1649230300.9585843
47;0.000869450974278152;47999;1649231813.7006454
48;0.0006642186781391501;48999;1649233326.5619013
49;0.00045329154818318784;49999;1649234836.928083
50;0.0006546768127009273;50999;1649236487.1473517
51;0.0001237477408722043;51999;1649238027.4235501
52;0.0008998089469969273;52999;1649239530.3324823
53;0.0009502895991317928;53999;1649241034.8935509
54;-6.116275471867993e-05;54999;1649242538.5245917
55;0.00015082742902450264;55999;1649244044.6005847
56;0.0005236052675172687;56999;1649245556.3000352
57;0.00042085631866939366;57999;1649247069.7367692
58;0.0007451499113813043;58999;1649248581.3027978
59;0.000516950327437371;59999;1649250086.1306982
60;0.00015151227125898004;60999;1649251614.6004581
61;-0.00018935823754873127;61999;1649253127.546117
62;0.0004024603986181319;62999;1649254643.9397547
63;0.00048411847092211246;63999;1649256155.7007215
64;-4.6220367948990315e-05;64999;1649257664.411217
65;0.0002867341390810907;65999;1649259177.4480078
66;5.020440949010663e-05;66999;1649260688.883407
67;0.00040949840331450105;67999;1649262196.3564463
68;-0.0001502506493125111;68999;1649263711.1034737
69;0.0005467538139782846;69999;1649265223.671601
70;0.0002971788926515728;70999;1649266732.0376616
71;-0.0005496883532032371;71999;1649268240.2121139
72;-5.163226887816563e-06;72999;1649269752.097712
73;-0.00037142884684726596;73999;1649271263.5485146
74;-3.922156338376226e-06;74999;1649272764.2852526
75;0.0007008259417489171;75999;1649274265.9540825
76;0.0007115824846550822;76999;1649275771.2706032
77;-0.00013879667676519603;77999;1649277276.072125
78;0.00019151048036292195;78999;1649278776.7154305
79;-0.00014373089652508497;79999;1649280281.019121
80;0.0004320796870160848;80999;1649281787.0079162
81;-0.00015450787032023072;81999;1649283301.966428
82;8.348168194061145e-05;82999;1649284807.5091565
83;-3.332034611958079e-05;83999;1649286316.5024326
84;0.000321476545650512;84999;1649287821.943689
85;0.000934092968236655;85999;1649289332.5050967
86;0.0003667875425890088;86999;1649290837.235872
87;-0.0002459032984916121;87999;1649292343.3450336
88;-2.1712165107601322e-05;88999;1649293850.5627499
89;0.0004828629898838699;89999;1649295411.3807921
90;0.000445780111476779;90999;1649296915.0267015
91;-0.00023750994296278805;91999;1649298417.5253348
92;0.00032818468753248453;92999;1649299962.3478234
93;-0.00016257146489806473;93999;1649301691.322399
94;0.000322844076436013;94999;1649303221.7371504
95;9.563266939949244e-05;95999;1649304755.7972739
96;5.501446867128834e-05;96999;1649306263.6402252
97;0.0004503420786932111;97999;1649307773.28215
98;0.0002102481812471524;98999;1649309283.3381417
99;-6.237412162590772e-05;99999;1649310791.8607268
100;1.6341724403901026e-05;100999;1649312300.8415806
101;3.5565849429985974e-06;101999;1649313806.6042058
102;4.190008985460736e-05;102999;1649315304.7055616
103;0.0005246029468253255;103999;1649316809.126399
104;0.0002854826161637902;104999;1649318315.6951644
105;0.00023979833349585533;105999;1649319814.7811773
106;0.00023574306396767497;106999;1649321319.5393586
107;-1.2636483006644994e-06;107999;1649322833.2801454
108;-0.0002259050525026396;108999;1649324345.249162
109;-0.00010782766185002401;109999;1649325851.3306246
110;0.0001381328038405627;110999;1649327367.2276409
111;-1.713538404146675e-05;111999;1649328874.2401462
112;6.739625860063825e-06;112999;1649330379.6608198
113;0.000212778351851739;113999;1649331884.306969
114;7.952717714942992e-05;114999;1649333395.8096206
115;8.01363930804655e-05;115999;1649334904.3520172
116;0.00016453735588584095;116999;1649336409.3663578
117;0.00022556816111318767;117999;1649337914.1472616
118;0.0002294131845701486;118999;1649339422.8751378
119;0.000718116236384958;119999;1649340989.8711936
120;-0.00023730655084364116;120999;1649342499.377433
121;-8.396431803703308e-05;121999;1649344007.8299854
122;0.0005443035042844713;122999;1649345553.1937923
123;-0.00011886349966516718;123999;1649347052.3984547
124;0.0002785934484563768;124999;1649348556.4297242
125;-0.00016797038551885635;125999;1649350057.810028
126;-1.683244772721082e-05;126999;1649351563.7053888
127;0.0011038138763979077;127999;1649353064.5331745
128;0.00048438296653330326;128999;1649354571.0931213
129;6.202729855431244e-05;129999;1649356080.214083
130;0.000271222204901278;130999;1649357579.5612066
131;-0.00020250509260222316;131999;1649359078.7636774
132;0.0003713539335876703;132999;1649360577.8977554
133;0.0003732923942152411;133999;1649362084.0338473
134;0.00032242550514638424;134999;1649363591.8118575
135;-0.0002667233638931066;135999;1649365099.1253777
136;0.00020159981795586646;136999;1649366605.3627224
137;0.000403528509195894;137999;1649368110.4677885
138;0.0003217287012375891;138999;1649369614.8514287
139;5.9409590903669596e-05;139999;1649371115.2516735
140;0.0004230933845974505;140999;1649372615.1380434
141;0.0004324931651353836;141999;1649374167.5037606
142;0.00021998619195073843;142999;1649375670.8725076
143;0.0003369871701579541;143999;1649377180.649976
144;3.520778045640327e-05;144999;1649378686.1216972
145;0.0004337552818469703;145999;1649380186.7310393
146;-0.00017463033145759255;146999;1649381690.7869484
147;0.00011601860751397908;147999;1649383198.643335
148;0.0006569676916114986;148999;1649384705.1975183
149;0.00012240475916769356;149999;1649386203.8459282
150;-1.4989333976700436e-05;150999;1649387705.6600575
151;7.353311502811266e-06;151999;1649389206.2005835
152;0.0004926088149659336;152999;1649390706.2121844
153;0.0001644679723540321;153999;1649392205.5199757
154;-8.052510384004563e-05;154999;1649393707.961884
155;-1.1415042536100373e-05;155999;1649395236.3206515
156;0.00032266590278595686;156999;1649396738.2254825
157;-0.0002256960578961298;157999;1649398244.7028384
158;0.00012207060353830457;158999;1649399753.19987
159;0.00016051104466896504;159999;1649401253.5465817
160;4.575207276502624e-05;160999;1649402759.287047
161;0.00025294924853369594;161999;1649404270.5209725
162;0.0003359538677614182;162999;1649405776.7157838
163;0.0002842078101821244;163999;1649407278.8075206
164;-0.0001764943590387702;164999;1649408780.6941063
165;0.0002300485357409343;165999;1649410289.435182
166;0.00010493971058167517;166999;1649411787.5710156
167;-0.00040463265031576157;167999;1649413285.3578393
168;5.193111428525299e-05;168999;1649414783.0905325
169;-0.00015581103798467666;169999;1649416280.6363344
170;-6.651053263340145e-05;170999;1649417787.6723187
171;-8.549058838980272e-05;171999;1649419296.4642375
172;9.172919817501679e-06;172999;1649420796.7846215
173;0.00010381164611317217;173999;1649422297.4719374
174;-0.0003351218474563211;174999;1649423803.3209631
175;-0.0003457603743299842;175999;1649425312.7061737
176;0.00020551428315229714;176999;1649426819.0260286
177;0.00021605900838039815;177999;1649428327.0458887
178;-0.00030005606822669506;178999;1649429837.1246676
179;-0.0001296153204748407;179999;1649431349.0921314
180;0.0002667125372681767;180999;1649432865.5403938
181;-0.0001399443717673421;181999;1649434385.6725485
182;0.00010623278649291024;182999;1649435899.5058987
