;update/loss/clip;Steps;Wall_Time
0;0.007942887023091316;999;1649859349.4598768
1;0.0068590957671403885;1999;1649860700.6426456
2;0.003947506193071604;2999;1649862056.0038126
3;0.004394372925162315;3999;1649863414.1600945
4;0.003981376998126507;4999;1649864770.1899078
5;0.0009284215630032122;5999;1649866125.9816308
6;0.0010060457279905677;6999;1649867478.9629424
7;0.0006109934183768928;7999;1649868829.6789246
8;0.00249194772914052;8999;1649870181.6051202
9;0.0010359992738813162;9999;1649871544.1278179
10;2.1450730855576694e-05;10999;1649872904.9709504
11;0.0014542890712618828;11999;1649874260.3174796
12;-0.0001586482540005818;12999;1649875609.5425656
13;0.001032401924021542;13999;1649876959.13713
14;0.0009173420257866383;14999;1649878314.5134177
15;0.0005224045016802847;15999;1649879665.875225
16;0.0014239057200029492;16999;1649881018.4160345
17;-0.0003093821869697422;17999;1649882373.705271
18;0.0002866323047783226;18999;1649883728.9298875
19;0.0005770409479737282;19999;1649885084.6632638
20;0.00022233591880649328;20999;1649886440.380904
21;0.00041002713260240853;21999;1649887798.6359134
22;0.00014182075392454863;22999;1649889152.5456085
23;-0.0004055782628711313;23999;1649890513.2391698
24;0.00030998591682873666;24999;1649891874.1140666
25;0.0006461094599217176;25999;1649893228.941826
26;0.0011415502522140741;26999;1649894584.899613
27;0.002224162919446826;27999;1649895943.4602113
28;0.0004427379462867975;28999;1649897299.0236022
29;0.0004445476515684277;29999;1649898650.8051538
