;update/loss/clip;Steps;Wall_Time
0;0.005061081610620022;999;1649696046.599094
1;0.0032875295728445053;1999;1649700927.8916948
2;0.0019841825123876333;2999;1649705911.0291736
3;0.001521328347735107;3999;1649710746.0711408
4;0.0013118806527927518;4999;1649715638.0580955
5;0.0022022132761776447;5999;1649720505.4380496
6;0.0008217834401875734;6999;1649725387.8896618
7;0.001569596934132278;7999;1649730315.8147407
8;0.0004879887856077403;8999;1649735152.9457839
9;0.0003901120217051357;9999;1649740160.9757252
10;0.00018473468662705272;10999;1649745125.658349
11;0.0008852292667143047;11999;1649749997.0552888
12;0.00044609876931644976;12999;1649754938.8531613
13;-0.00012322147085797042;13999;1649759903.9150221
14;0.0003358273534104228;14999;1649764852.8520772
15;0.00022995338076725602;15999;1649769752.9187157
16;-7.773625111440197e-05;16999;1649774676.7524261
17;0.0009628996485844254;17999;1649779641.0883172
18;0.0007750139338895679;18999;1649784542.8321872
19;0.00043441331945359707;19999;1649789548.6145656
20;0.0012890493962913752;20999;1649794587.3581407
21;8.058860839810222e-05;21999;1649799541.6199718
22;0.0008559132111258805;22999;1649804509.7998886
23;5.838675861014053e-05;23999;1649809505.7250054
24;3.159447805956006e-05;24999;1649814528.0732148
25;0.0003593535802792758;25999;1649819438.8160346
26;0.00032280717277899384;26999;1649824442.6001866
27;-9.169887198368087e-05;27999;1649829339.3347843
28;0.00020033818145748228;28999;1649834245.4351385
29;-0.00010924384696409106;29999;1649839178.3574421
30;-0.00021624828514177352;30999;1649844147.6445851
31;7.770937372697517e-05;31999;1649849089.7550592
32;9.516291902400553e-05;32999;1649854031.8042796
33;2.300320556969382e-05;33999;1649858956.2589474
34;0.0004760469601023942;34999;1649864037.8278697
35;0.00013281700375955552;35999;1649868943.0857189
36;0.00047458347398787737;36999;1649873923.6248925
37;0.00027170279645361006;37999;1649878919.8932896
38;0.00031920275068841875;38999;1649883889.4396722
39;0.0006815174128860235;39999;1649888842.7994125
40;0.00010432706767460331;40999;1649893833.8557663
41;0.0003317787195555866;41999;1649898779.352129
42;2.9905337214586325e-05;42999;1649903786.719663
43;-8.050278120208532e-05;43999;1649908786.3707156
44;0.00046406793990172446;44999;1649913806.293814
45;0.00028077891329303384;45999;1649918821.9599135
46;8.396250632358715e-05;46999;1649923829.906285
47;-0.00020570828928612173;47999;1649928840.4801683
48;0.000116253417218104;48999;1649933859.295423
49;0.0002763137745205313;49999;1649938867.7590048
50;4.7289126086980104e-05;50999;1649943866.9510722
51;0.00015760412497911602;51999;1649948900.5115583
52;0.0002624312764964998;52999;1649953930.485812
53;0.0003717105428222567;53999;1649958932.6663885
54;0.00033661630004644394;54999;1649963956.1104522
55;0.00022985937539488077;55999;1649968964.6064558
56;0.0006465472979471087;56999;1649973986.8489027
57;-0.0002454284986015409;57999;1649978990.0335565
58;0.00010830553947016597;58999;1649983999.7818244
59;-0.00011881439422722906;59999;1649989017.0330918
60;5.922142008785158e-06;60999;1649994032.1834247
61;9.956483700079843e-05;61999;1649999046.392838
62;-8.484187128487974e-05;62999;1650004066.8929884
63;0.0002025495341513306;63999;1650009085.520023
64;0.0003506338980514556;64999;1650014089.0886168
65;5.663374031428248e-05;65999;1650019097.1739728
66;0.0005479422979988158;66999;1650024107.8204405
67;0.0003857362025883049;67999;1650029122.7902977
68;0.00028130915598012507;68999;1650034141.3998811
69;9.251687879441306e-05;69999;1650039150.7636452
70;0.0003626756079029292;70999;1650044176.9433866
71;0.00010763903264887631;71999;1650049189.0466406
72;0.0001909704733407125;72999;1650054204.7740612
73;-8.115209311654326e-06;73999;1650059210.4972618
74;4.194974826532416e-05;74999;1650064226.3246732
75;0.0002695588627830148;75999;1650069261.6098607
76;0.00031290293554775417;76999;1650074282.518565
77;-3.0456536478595808e-05;77999;1650079302.3168344
78;0.0004346551722846925;78999;1650084322.999442
79;-1.7245705748791806e-05;79999;1650089345.8927264
80;8.898031956050545e-05;80999;1650094358.6931744
81;0.00045132572995498776;81999;1650099376.644422
82;-0.0005939684924669564;82999;1650104404.8913574
83;-0.00017439127259422094;83999;1650109424.6144555
84;-4.9498205044073984e-05;84999;1650114435.0058048
85;0.0004726960032712668;85999;1650119466.7060416
86;0.00022437925508711487;86999;1650124487.0026152
87;-5.755390702688601e-06;87999;1650129513.8048637
88;0.0002408760628895834;88999;1650134530.100777
89;0.0002635578566696495;89999;1650139531.8241072
90;0.000307386158965528;90999;1650144553.0494847
91;-0.00013566110283136368;91999;1650149568.025777
92;0.0003130337572656572;92999;1650154584.9518814
93;4.7539655497530475e-05;93999;1650159600.1352892
94;-0.00020069234597031027;94999;1650164628.0108461
95;0.00016828146181069314;95999;1650169662.695034
96;-2.881669206544757e-05;96999;1650174671.594226
97;8.131752110784873e-05;97999;1650179699.243839
98;-5.2194583986420184e-05;98999;1650184725.5061357
99;0.0001368279044982046;99999;1650189757.3352704
100;-7.86616510595195e-05;100999;1650194767.5532618
101;6.708760338369757e-05;101999;1650199796.1188533
102;0.00011830312723759562;102999;1650204806.855341
103;0.0003977031446993351;103999;1650209838.557942
104;6.22264706180431e-05;104999;1650214857.0067687
105;0.0003655782784335315;105999;1650219863.5197866
106;0.00018142913177143782;106999;1650224878.9292607
107;-6.803230644436553e-05;107999;1650229912.8877144
108;0.00010691658826544881;108999;1650234927.6136281
109;-0.000281823449768126;109999;1650239950.7557175
110;0.0003674690960906446;110999;1650244979.0404778
111;0.00032738273148424923;111999;1650249990.8335154
112;0.00023541752307210118;112999;1650255003.6967988
113;0.00043394355452619493;113999;1650260018.3633523
114;-1.5156737390498165e-05;114999;1650265020.1276517
115;0.0002357972552999854;115999;1650270022.9264278
116;0.0003519553574733436;116999;1650275036.2098527
117;-0.00016444464563392103;117999;1650280055.671491
118;0.0006540319882333279;118999;1650285077.704192
119;0.00014950556214898825;119999;1650290103.5665836
120;0.0003235478943679482;120999;1650295116.027245
121;0.00021157844457775354;121999;1650300139.7142715
122;2.975928146042861e-05;122999;1650305164.3720992
123;0.000583950721193105;123999;1650310178.9268885
124;0.00024414598010480404;124999;1650315198.5775745
125;9.051227971212938e-05;125999;1650320212.880114
126;8.818952483125031e-05;126999;1650325240.7683268
127;0.00039355503395199776;127999;1650330238.0733442
128;-0.00021018771803937852;128999;1650335263.4243915
129;0.000145944461110048;129999;1650340291.392025
130;4.695857205661014e-05;130999;1650345310.0227244
131;0.0001936901535373181;131999;1650350326.5334918
132;-4.488058766582981e-05;132999;1650355342.946127
133;0.0004744801844935864;133999;1650360363.8776853
134;0.00048123052692972124;134999;1650365391.2016177
135;-0.0002894412027671933;135999;1650370408.0214796
136;0.00027346215210855007;136999;1650375409.8185005
137;0.0003599270712584257;137999;1650380427.8885674
138;0.00034908406087197363;138999;1650385442.3757882
139;-7.325857586693019e-05;139999;1650390453.3415525
140;-8.818953938316554e-05;140999;1650395474.2899668
141;-0.00035171848139725626;141999;1650400485.1996503
142;-8.626450289739296e-05;142999;1650405505.9557583
143;0.00010552908497629687;143999;1650410520.686177
144;0.00027289334684610367;144999;1650415538.6699047
145;-0.00019263992726337165;145999;1650420557.1377082
146;8.230120147345588e-05;146999;1650425566.0022182
147;-0.00035685516195371747;147999;1650430584.623851
148;-5.528056499315426e-05;148999;1650435601.2244022
149;1.963340400834568e-05;149999;1650440621.1619127
150;0.00011678246664814651;150999;1650445630.607051
151;0.0003146427625324577;151999;1650450646.0328784
152;9.931691602105275e-05;152999;1650455655.1822221
153;9.287542343372479e-05;153999;1650460689.9269958
154;5.052843698649667e-05;154999;1650465705.4490037
155;2.3505212084273808e-05;155999;1650470720.6589515
156;0.00015193605213426054;156999;1650475725.5537817
157;0.0001052992811310105;157999;1650480755.3786547
158;1.6633400719001656e-06;158999;1650485766.7847404
159;-0.0003700852976180613;159999;1650490790.5593956
160;-0.00031425038469024;160999;1650495797.5784833
161;-0.00039173202821984887;161999;1650500811.3686187
162;0.000347271648934111;162999;1650505841.2364442
163;7.072084554238245e-05;163999;1650510862.4153047
164;9.081413736566901e-06;164999;1650515885.7639794
165;0.00019145433907397091;165999;1650520901.3529658
166;0.0001353543921140954;166999;1650525911.2910511
167;0.0004527568235062063;167999;1650530924.0250187
168;2.6149540644837543e-05;168999;1650535953.2086172
169;0.0003714142949320376;169999;1650540977.8595119
170;0.00023943297856021672;170999;1650545989.0700355
171;-8.568868361180648e-05;171999;1650550987.9707115
172;-0.00029926333809271455;172999;1650555988.656633
