;update/loss/clip;Steps;Wall_Time
48;-0.14244444668293;226;1651410439.695444
49;-0.14181506633758545;228;1651410440.8772924
50;-0.13414840400218964;240;1651410448.033285
51;-0.12103977054357529;253;1651410455.7452004
52;-0.11534976214170456;258;1651410458.73942
53;-0.11068027466535568;261;1651410460.4565108
54;-0.0949234664440155;276;1651410468.963509
55;-0.09389642626047134;281;1651410471.8890748
56;-0.0887884795665741;300;1651410486.4192023
57;-0.08601302653551102;306;1651410489.9299269
58;-0.081205353140831;325;1651410501.3796012
59;-0.07723533362150192;328;1651410503.1686585
60;-0.06760140508413315;333;1651410506.1211693
61;-0.06449654698371887;334;1651410506.7072139
62;-0.05970275402069092;339;1651410509.6905107
63;-0.05925823748111725;341;1651410510.8805091
64;-0.05983823910355568;342;1651410511.4812038
65;-0.059104759246110916;354;1651410518.638406
66;-0.0569339320063591;364;1651410524.6957786
67;-0.05089845508337021;371;1651410528.940835
68;-0.0426076240837574;377;1651410532.4593604
69;-0.043018776923418045;379;1651410533.6157975
70;-0.0392826609313488;396;1651410543.664392
71;-0.0316353477537632;406;1651410549.6923103
72;-0.022501138970255852;412;1651410553.2675657
73;-0.01649729534983635;415;1651410555.102556
74;-0.012612861581146717;421;1651410558.7452116
75;-0.010244267992675304;425;1651410561.0739307
76;-0.01517720427364111;430;1651410564.0541768
77;-0.019312459975481033;437;1651410568.3147023
78;-0.01836090348660946;444;1651410572.5775683
79;-0.014984720386564732;451;1651410576.876934
80;-0.016481736674904823;457;1651410580.6110318
81;-0.01732802204787731;466;1651410586.1941693
82;-0.013333823531866074;470;1651410588.6469972
83;-0.013201107271015644;486;1651410598.2359033
84;-0.010434720665216446;497;1651410604.8841271
85;-0.011746130883693695;500;1651410606.647923
86;-0.012305430136620998;506;1651410610.132866
87;-0.01472367625683546;514;1651410615.0629578
88;-0.01693740487098694;523;1651410620.5231662
89;-0.017930632457137108;527;1651410623.01853
90;-0.015815192833542824;531;1651410625.4907458
91;-0.015852708369493484;539;1651410630.2860408
92;-0.015307163819670677;545;1651410633.960906
93;-0.013674025423824787;546;1651410634.5500076
94;-0.01568446308374405;553;1651410642.5921938
95;-0.01550428755581379;561;1651410647.3251204
96;-0.014979480765759945;565;1651410649.7490149
97;-0.016230549663305283;572;1651410653.9817834
98;-0.016342250630259514;578;1651410657.6494412
99;-0.016529055312275887;579;1651410658.2592885
100;-0.019752968102693558;591;1651410665.7024667
101;-0.01607404835522175;597;1651410669.3970213
102;-0.01813872531056404;598;1651410670.0160296
103;-0.015097507275640965;607;1651410675.616239
104;-0.016937928274273872;608;1651410676.265294
105;-0.018263883888721466;609;1651410676.9079204
106;-0.014044663868844509;616;1651410681.4461553
107;-0.011411061510443687;623;1651410685.7228463
108;-0.010753370821475983;634;1651410692.607587
109;-0.011528169736266136;644;1651410698.8787405
110;-0.011857984587550163;651;1651410703.2563953
111;-0.014425004832446575;653;1651410704.5299191
112;-0.014867715537548065;654;1651410705.1417618
113;-0.014649019576609135;656;1651410706.3578727
114;-0.010818942449986935;665;1651410711.8437655
115;-0.011228252202272415;667;1651410713.0265534
116;-0.010747297666966915;669;1651410714.2007282
117;-0.001630240585654974;692;1651410727.8551242
118;-0.003703655209392309;708;1651410737.4260604
119;-0.004269496072083712;710;1651410738.6496518
120;-0.004811950493603945;711;1651410739.2804449
121;-0.008577441796660423;728;1651410749.6127958
122;-0.007449038326740265;734;1651410753.2284553
123;-0.006566779688000679;736;1651410754.4219825
124;-0.006205056328326464;741;1651410757.4885685
125;-0.003927949350327253;753;1651410764.8158162
126;-0.004141956567764282;758;1651410767.7637854
127;-0.002383977873250842;760;1651410768.9827652
128;-0.006181852892041206;766;1651410772.6128368
129;-0.005685536656528711;769;1651410774.3750305
130;-0.008077460341155529;774;1651410777.3255045
131;-0.004418090917170048;779;1651410780.24679
132;-0.006909715943038464;782;1651410781.9960845
133;-0.008190623484551907;786;1651410784.3590477
134;-0.012381897307932377;794;1651410789.0605555
135;-0.0026786758098751307;812;1651410803.4877675
136;-0.0018126048380509019;818;1651410807.1768498
137;-0.0024019116535782814;827;1651410812.8063116
138;0.000660954974591732;830;1651410814.6355355
139;-0.0007228237227536738;840;1651410820.81013
140;-0.003640647977590561;844;1651410823.3131933
141;-0.002088285982608795;848;1651410825.8272614
142;-0.002152935368940234;850;1651410827.0826883
143;-0.0026556532829999924;852;1651410828.3487926
144;-0.004276236519217491;855;1651410830.2406795
145;0.0003516829165164381;867;1651410837.7791183
146;0.0018264101818203926;868;1651410838.4092867
147;0.0010331036755815148;872;1651410840.951144
148;-0.0002638293954078108;876;1651410843.4445217
149;4.1728308133315295e-05;878;1651410844.738849
150;0.0008931034826673567;885;1651410849.1822515
151;0.0010086934780701995;886;1651410849.7971907
152;0.001029569306410849;898;1651410857.2797465
153;0.0009834310039877892;901;1651410859.1570203
154;0.0004853713617194444;906;1651410862.305982
155;0.00016439206956420094;910;1651410864.7470949
156;-0.0024605959188193083;915;1651410867.7489278
157;-0.0007354002445936203;922;1651410872.1348004
158;-0.003305208869278431;927;1651410875.2322328
159;-0.0024550240486860275;942;1651410884.6276538
160;0.0016615217318758368;946;1651410887.0635166
161;-0.0028846131172031164;950;1651410889.6247244
162;-0.002026313217356801;952;1651410890.913431
163;-0.0018801228143274784;958;1651410894.7036479
164;-0.002088868524879217;984;1651410911.4555945
165;-0.0029491051100194454;1000;1651410921.7030473
166;-0.0029654286336153746;1001;1651410922.3604925
167;-0.0033156711142510176;1012;1651410929.4288952
168;0.0011130223283544183;1027;1651410939.0379424
169;0.00020105922885704786;1035;1651410944.2670853
170;9.277083881897852e-05;1041;1651410948.2214515
171;0.0026446240954101086;1057;1651410963.0403721
172;0.0024469024501740932;1058;1651410963.7075353
173;0.0006337509257718921;1063;1651410967.034155
174;0.0014936156803742051;1070;1651410971.6284642
175;0.0013679061084985733;1081;1651410978.6915686
176;0.002736116759479046;1082;1651410979.3437605
177;-0.0036092321388423443;1088;1651410983.31505
178;0.002274121390655637;1093;1651410986.6682227
179;0.002507828874513507;1095;1651410987.9812083
180;0.0020717682782560587;1096;1651410988.6314754
181;-8.754657756071538e-05;1097;1651410989.278635
182;-0.0023570130579173565;1102;1651410992.5140345
183;-0.00041334706475026906;1107;1651410995.7449834
184;-0.001969654345884919;1111;1651410998.3228743
185;-0.0020876904018223286;1130;1651411010.574168
186;-0.005516411270946264;1134;1651411013.129409
187;-0.0033972738310694695;1144;1651411019.5751576
188;-0.0065868813544511795;1156;1651411027.306003
189;-0.006955105345696211;1169;1651411035.635845
190;-0.005682833958417177;1179;1651411042.0219545
191;-0.007482604123651981;1192;1651411050.4140987
192;-0.0054164426401257515;1196;1651411052.946387
193;-0.0034917916636914015;1208;1651411060.581505
194;-0.005682515446096659;1214;1651411064.4022946
195;-0.002749181818217039;1219;1651411067.5018995
196;-0.006725389510393143;1223;1651411070.0512118
197;-0.005662070121616125;1238;1651411079.5850542
198;-0.005810051690787077;1249;1651411086.651635
199;-0.0013721612049266696;1267;1651411098.223727
200;-0.002224596682935953;1268;1651411098.8839552
201;-0.003963011782616377;1292;1651411114.3293526
202;-0.003887346014380455;1293;1651411119.028752
203;-0.003052362473681569;1300;1651411123.5993207
204;-0.0047837826423347;1304;1651411126.1718593
205;-0.006898042745888233;1328;1651411141.4241068
206;-0.00687635550275445;1331;1651411143.3790362
207;-0.0035511294845491648;1333;1651411144.6685252
208;-0.003779026912525296;1336;1651411146.590594
209;-0.006320962682366371;1339;1651411148.5084817
210;-0.0047877333126962185;1341;1651411149.7697997
211;-0.0034140972420573235;1351;1651411156.362072
212;-0.007775101810693741;1354;1651411158.3512409
213;-0.004078367259353399;1358;1651411160.9507723
214;-0.0036667953245341778;1362;1651411163.5377414
215;-0.006008179858326912;1372;1651411170.0069864
216;-0.0061431946232914925;1390;1651411181.7302804
217;-0.00489213690161705;1392;1651411183.0052204
218;-0.006005661096423864;1397;1651411186.341188
219;-0.007811814546585083;1401;1651411188.9870365
220;-0.007011294364929199;1402;1651411189.6214771
221;-0.006066400557756424;1407;1651411192.8766956
222;-0.008023218251764774;1410;1651411194.797354
223;-0.008408278226852417;1411;1651411195.4418933
224;-0.0066789286211133;1413;1651411196.725282
225;-0.006070655304938555;1422;1651411202.4683285
226;-0.007066316436976194;1433;1651411209.3944716
227;-0.00817839428782463;1438;1651411212.6417828
228;-0.008091078139841557;1440;1651411213.9359748
229;-0.006808480713516474;1458;1651411225.3843772
230;-0.010051428340375423;1461;1651411227.2884665
231;-0.006958366837352514;1468;1651411231.821189
232;-0.00853465124964714;1473;1651411234.9816208
233;-0.008266453631222248;1476;1651411236.8637972
234;-0.006707450840622187;1477;1651411237.5048363
235;-0.005348986014723778;1478;1651411238.1748755
236;-0.0067152949050068855;1484;1651411241.937422
237;-0.007798557635396719;1486;1651411243.167627
238;-0.007444667164236307;1489;1651411245.0614967
239;-0.006345618981868029;1500;1651411251.968962
240;-0.00619370536878705;1504;1651411254.5617304
241;-0.006821112707257271;1515;1651411261.6875143
242;-0.005904398392885923;1519;1651411264.240375
243;-0.0064321719110012054;1521;1651411265.5089507
244;-0.00684364465996623;1522;1651411266.1424491
245;-0.006140540819615126;1538;1651411280.419178
246;-0.005423698108643293;1543;1651411283.624376
247;-0.006580118555575609;1560;1651411294.5386763
248;-0.00671539967879653;1564;1651411297.1223555
249;-0.00727112265303731;1569;1651411300.3426073
250;-0.00697407778352499;1578;1651411306.0030317
251;-0.00644282903522253;1579;1651411306.6452556
252;-0.005008541513234377;1580;1651411307.2897031
253;-0.007726339623332024;1595;1651411316.8239598
254;-0.006526771932840347;1602;1651411321.3744614
255;-0.007639189716428518;1611;1651411327.1910713
256;-0.008699480444192886;1613;1651411328.5008504
257;-0.006051476579159498;1620;1651411333.0556622
258;-0.00598033145070076;1626;1651411337.032473
259;-0.006544147618114948;1629;1651411338.9781106
260;-0.007344147656112909;1631;1651411340.258339
261;-0.006244312971830368;1635;1651411342.8288872
262;-0.006692998111248016;1636;1651411343.453708
263;-0.007115362212061882;1637;1651411344.0707426
264;-0.00620460556820035;1639;1651411345.3783603
265;-0.005642126314342022;1656;1651411356.276314
266;-0.005916436202824116;1669;1651411364.6872575
267;-0.003557650838047266;1674;1651411367.8544273
268;-0.006844259798526764;1681;1651411372.285812
269;-0.003555941628292203;1684;1651411374.2471678
270;-0.0026421782094985247;1685;1651411374.8955798
271;-0.005496293306350708;1691;1651411378.8489234
272;-0.005165420472621918;1695;1651411381.4931374
273;-0.0027595949359238148;1698;1651411383.4404058
274;-0.003856528550386429;1702;1651411386.0479834
275;-0.006983581930398941;1704;1651411387.3657503
276;-0.006968941073864698;1705;1651411387.995004
277;-0.003593660891056061;1718;1651411396.6867797
278;-0.0041918824426829815;1740;1651411410.9579844
279;-0.006021373439580202;1749;1651411416.5809946
280;-0.006192921660840511;1752;1651411418.4324598
281;-0.005802833940833807;1753;1651411419.051482
282;-0.006662596948444843;1759;1651411422.791535
283;-0.00496820779517293;1764;1651411425.9213028
284;-0.00483089592307806;1768;1651411428.4205484
285;-0.0032695941627025604;1771;1651411430.259095
286;-0.002621362917125225;1779;1651411439.497205
287;-0.004058628808706999;1781;1651411440.7692924
288;-0.002503024647012353;1789;1651411445.8475075
289;-0.0022080030757933855;1790;1651411446.4770956
290;-0.0037979239132255316;1792;1651411447.7705245
291;-0.004787283483892679;1797;1651411451.0536408
292;-0.004059476312249899;1800;1651411452.9622686
293;-0.0036755164619535208;1804;1651411455.589709
294;-0.0042745391838252544;1808;1651411458.2099717
295;-0.006414720322936773;1818;1651411464.636798
296;-0.005964851472526789;1830;1651411472.2799015
297;-0.0010672862408682704;1836;1651411476.199765
298;-0.003401575842872262;1845;1651411481.9702878
299;-0.0021574110724031925;1860;1651411491.4876454
300;-0.004208543803542852;1865;1651411494.6743376
301;-0.002983500249683857;1868;1651411496.5616248
302;-0.004428441170603037;1880;1651411504.0864813
303;-0.0025196531787514687;1882;1651411505.3619707
304;-0.0023739151656627655;1883;1651411506.0193179
305;-0.004275313578546047;1902;1651411518.397099
306;-0.003498393576592207;1906;1651411521.0016904
307;-0.003848111256957054;1908;1651411522.2486012
308;-0.0012720170198008418;1918;1651411528.7556024
309;-0.007885945960879326;1924;1651411532.681442
310;-0.002728665480390191;1927;1651411534.6565208
311;-0.0017019343795254827;1929;1651411535.9221814
312;-0.005894014146178961;1941;1651411543.4478335
313;-0.005226542241871357;1955;1651411552.301933
314;-0.0036803248804062605;1958;1651411554.1705453
315;-0.005853412672877312;1963;1651411557.438254
316;-0.003969953861087561;1964;1651411558.0808432
317;-0.0038854172453284264;1976;1651411565.8227873
318;-0.0034842086024582386;1987;1651411572.9459708
319;-0.0050261919386684895;1995;1651411578.223463
320;-0.003927183803170919;1998;1651411580.190276
321;-0.004440399818122387;1999;1651411580.8597963
322;-0.00638140644878149;2003;1651411583.527393
323;-0.005542585626244545;2006;1651411585.519029
324;-0.002751454943791032;2013;1651411594.4954417
325;-0.007072232197970152;2016;1651411596.429534
326;-0.0028278687968850136;2021;1651411599.700386
327;-0.0006792029016651213;2024;1651411601.643791
328;-0.006699124816805124;2030;1651411605.609849
329;-0.0038549064192920923;2032;1651411606.920797
330;-0.0031943118665367365;2037;1651411610.1791537
331;-0.005952850915491581;2039;1651411611.5429912
332;-0.006768969353288412;2040;1651411612.2016833
333;-0.003312018234282732;2048;1651411617.5610073
334;-0.0026125297881662846;2054;1651411621.566711
335;-0.00467738276347518;2061;1651411626.2431011
336;-0.00544446287676692;2065;1651411628.9031641
337;-0.0010875806910917163;2078;1651411637.6887743
338;-0.002191236475482583;2088;1651411644.3239775
339;-0.002225743606686592;2091;1651411646.3951328
340;-0.0009511743555776775;2092;1651411647.0757163
341;-0.00239434908144176;2097;1651411650.3842885
342;-0.0008600049186497927;2098;1651411651.0387115
343;-0.0025520327035337687;2105;1651411655.6305218
344;-0.002775878645479679;2118;1651411664.0207386
345;-0.003224450396373868;2121;1651411665.9571037
346;-0.003051179926842451;2124;1651411667.926799
347;-0.0034706280566751957;2133;1651411673.7816355
348;-0.00465055089443922;2154;1651411687.55006
349;-0.005058204289525747;2170;1651411697.774195
350;-0.004933438263833523;2178;1651411702.9108412
351;-0.0028446950018405914;2186;1651411707.9779584
352;-0.004012405406683683;2228;1651411735.2354028
353;-0.0032577638048678637;2238;1651411741.704676
354;-0.00409082043915987;2242;1651411744.2550538
355;-0.005114715080708265;2244;1651411745.4810765
356;-0.004410077352076769;2248;1651411748.0165057
357;-0.004774979781359434;2259;1651411759.1873295
358;-0.0040813167579472065;2276;1651411770.1232452
359;-0.0027496889233589172;2289;1651411778.491555
360;-0.004133726470172405;2303;1651411787.6013467
361;-0.0010048074182122946;2312;1651411793.4737518
362;-0.0032196417450904846;2314;1651411794.7758665
363;-0.0015971848042681813;2333;1651411806.870911
364;-0.0024636886082589626;2334;1651411807.4981575
365;-0.003029227489605546;2336;1651411808.7493303
366;-0.00017577917606104165;2345;1651411814.4090066
367;-0.0030434795189648867;2367;1651411828.2932484
368;-0.004500716924667358;2384;1651411839.2957516
369;-0.0018135819118469954;2389;1651411842.4850557
370;-0.002382595557719469;2391;1651411843.7599084
371;-0.002886689966544509;2392;1651411844.4202163
372;-0.0017106207087635994;2402;1651411850.762373
373;-0.0034627963323146105;2405;1651411852.702892
374;-0.003725449787452817;2407;1651411854.0094256
375;-0.004433636553585529;2423;1651411864.5189073
376;-0.004295721184462309;2425;1651411865.8592243
377;-0.003452395321801305;2426;1651411866.55425
378;-0.0026347776874899864;2449;1651411881.7671769
379;-0.0015056128613650799;2451;1651411883.0705698
380;-0.0029494219925254583;2452;1651411883.7327788
381;-0.0022975276224315166;2460;1651411889.0993528
382;-0.0013156577479094267;2465;1651411892.4613292
383;-0.004199785180389881;2468;1651411894.504514
384;-0.00275489897467196;2471;1651411896.5629995
385;-0.0020967493765056133;2475;1651411899.1547945
386;-0.0027990974485874176;2476;1651411899.8250213
387;-0.0029042349196970463;2479;1651411901.792897
388;-0.00310424598865211;2487;1651411911.528408
389;-0.0024680050555616617;2489;1651411912.8748682
390;-0.0034400930162519217;2493;1651411915.5183973
391;-0.0036970165092498064;2497;1651411918.1710606
392;-0.00495433434844017;2503;1651411922.0487084
393;-0.005391309503465891;2513;1651411928.523314
394;-0.0027381088584661484;2515;1651411929.782031
395;-0.005261657759547234;2517;1651411931.0808055
396;-0.00566326268017292;2530;1651411939.5270908
397;-0.0025534748565405607;2534;1651411942.0571713
398;-0.004247599747031927;2543;1651411947.8649669
399;-0.004577741492539644;2548;1651411951.1211288
400;-0.003695400897413492;2550;1651411952.3909643
401;-0.005756806582212448;2557;1651411956.9750965
402;-0.004433386493474245;2565;1651411962.1776896
403;-0.006311133038252592;2571;1651411965.9821675
404;-0.004288223572075367;2577;1651411969.846138
405;-0.0050691175274550915;2581;1651411972.351774
406;-0.004155503120273352;2585;1651411974.879696
407;-0.004391050897538662;2586;1651411975.5369148
408;-0.004824989940971136;2589;1651411977.4440768
409;-0.003275031689554453;2593;1651411980.0650473
410;-0.004756645765155554;2602;1651411985.8447714
411;-0.004185212776064873;2604;1651411987.1236722
412;-0.005256810691207647;2614;1651411993.5343463
413;-0.004983565304428339;2626;1651412001.3563104
414;-0.0035742763429880142;2629;1651412003.2768025
415;-0.0017297997837886214;2631;1651412004.567763
416;-0.0011374122695997357;2647;1651412014.916267
417;-0.005016874521970749;2651;1651412017.5101535
418;-0.002724089426919818;2682;1651412037.8702445
419;-0.0059222932904958725;2696;1651412046.987392
420;-0.0049601951614022255;2698;1651412048.3371058
421;-0.0014926091535016894;2701;1651412050.2769575
422;-0.0007508581038564444;2704;1651412052.2204359
423;-0.0016200742684304714;2716;1651412060.005595
424;-0.004318635910749435;2718;1651412061.3404386
425;-0.002363062696531415;2724;1651412069.4332838
426;-0.002951915143057704;2751;1651412087.061503
427;-0.0032411417923867702;2757;1651412091.0847905
428;-0.0028130696155130863;2762;1651412094.4226906
429;-0.005766186397522688;2764;1651412095.7525706
430;-0.0009827286703512073;2770;1651412099.6267562
431;-0.0022104771342128515;2792;1651412114.2664683
432;-0.0044199931435287;2801;1651412120.1886845
433;-0.003622141433879733;2802;1651412120.8340573
434;-0.003128521144390106;2813;1651412128.058114
435;-0.0030893476214259863;2814;1651412128.7150948
436;-0.004202044568955898;2816;1651412130.0169432
437;-0.00293046236038208;2834;1651412141.6462207
438;-0.003930537961423397;2848;1651412150.3741605
439;-0.003272522008046508;2849;1651412151.0734541
440;-0.0006148646352812648;2853;1651412153.6229398
441;-0.00802566483616829;2860;1651412158.1158774
442;-0.006869953125715256;2861;1651412158.7208085
443;-0.001858950941823423;2863;1651412159.9372182
444;-0.001424571848474443;2874;1651412166.7972884
445;-0.001439610030502081;2886;1651412174.319315
446;-0.002182801254093647;2890;1651412176.9103432
447;-0.003592284396290779;2897;1651412181.4297354
448;-0.0031395938713103533;2912;1651412191.1360888
449;-0.005345574580132961;2924;1651412199.0373085
450;-0.004947710316628218;2935;1651412206.2337441
451;-0.005206275265663862;2936;1651412206.9086297
452;-0.005634094122797251;2937;1651412207.560229
453;-0.005707004573196173;2938;1651412208.2483563
454;-0.004130329471081495;2956;1651412219.8729737
455;-0.0027498528361320496;2960;1651412226.7027466
456;-0.005310465581715107;2976;1651412237.0640771
457;-0.002074980875477195;2992;1651412247.5122023
458;-0.001371986698359251;2993;1651412248.1577137
459;-0.0034231047611683607;2996;1651412250.1195493
460;-0.0031477261800318956;3000;1651412252.7505257
461;-0.0024421538691967726;3006;1651412256.6883838
462;-0.00016100617358461022;3007;1651412257.352462
463;-0.0012323077535256743;3009;1651412258.6948426
464;-0.0035189215559512377;3012;1651412260.7102947
465;-0.0032506452407687902;3016;1651412263.422786
466;-0.0023339223116636276;3037;1651412277.5279934
467;-0.0027535432018339634;3040;1651412279.4689035
468;-0.0012222176883369684;3046;1651412283.410556
469;-0.004089100752025843;3053;1651412288.0940802
470;-0.0008736042655073106;3058;1651412291.3508303
471;-0.0005415287450887263;3061;1651412293.2875454
472;0.0006421576836146414;3083;1651412307.9557142
473;-0.004180919844657183;3090;1651412312.7452211
474;-0.004042516462504864;3103;1651412321.578116
475;-0.002410460961982608;3108;1651412324.9668372
476;-0.003230616683140397;3119;1651412332.3307545
477;-0.0009602676727809012;3128;1651412338.361414
478;-0.002840721281245351;3133;1651412341.7208195
479;-0.0008557523251511157;3136;1651412343.7865427
480;-0.0007442693458870053;3145;1651412349.801911
481;-0.003918143920600414;3161;1651412360.5754504
482;-0.0019242750713601708;3167;1651412364.5929568
483;-0.00508781336247921;3182;1651412374.7491817
484;-0.0021886404138058424;3188;1651412378.706167
485;-0.00197429908439517;3189;1651412379.3666928
486;-0.003062695497646928;3203;1651412393.1602666
487;-0.003729336429387331;3204;1651412393.8330822
488;-0.0023452218156307936;3223;1651412406.5462081
489;-0.003908189479261637;3225;1651412407.8941422
490;-0.006478669121861458;3229;1651412410.5974398
491;-0.006600129883736372;3230;1651412411.2613156
492;-0.002613890217617154;3249;1651412424.050108
493;-0.002519074361771345;3250;1651412424.7119386
494;-0.001696998835541308;3272;1651412439.3891287
495;-0.0022294081281870604;3281;1651412445.3118536
496;-0.004375055432319641;3296;1651412455.3568747
497;-0.002957465359941125;3298;1651412456.6957207
498;-0.003975646570324898;3309;1651412464.0603008
499;-0.0001494602911407128;3329;1651412477.2456555
500;-0.002177393063902855;3335;1651412481.254437
501;-0.0034420399460941553;3343;1651412486.4554176
502;-0.0035249225329607725;3344;1651412487.1477973
503;-0.0034789887722581625;3345;1651412487.816443
504;-0.0027194588910788298;3355;1651412494.4523416
505;-0.0038775845896452665;3366;1651412501.7204173
506;-0.004377146251499653;3369;1651412503.692447
507;-0.005033545661717653;3370;1651412504.354812
508;-0.003977501764893532;3371;1651412504.9908202
509;-0.003109882352873683;3373;1651412506.301955
510;-0.007517562247812748;3379;1651412510.2265065
511;-0.00489926990121603;3382;1651412512.1686413
512;-0.004662659484893084;3399;1651412523.213287
513;-0.004066096618771553;3401;1651412524.5185673
514;-0.00341701484285295;3406;1651412527.7402377
515;-0.002580620115622878;3412;1651412531.5580175
516;-0.005376427434384823;3418;1651412535.3790019
517;-0.005552004091441631;3432;1651412548.542229
518;-0.0024631035048514605;3436;1651412551.1375804
519;-0.0021878036204725504;3444;1651412556.2803593
520;-0.0031934857834130526;3447;1651412558.2445135
521;-0.0011279549216851592;3457;1651412564.6909614
522;-0.004275870509445667;3460;1651412566.6321757
523;-0.003420610912144184;3463;1651412568.5269618
524;-0.0024787827860563993;3464;1651412569.1630197
525;0.00017059787933249027;3470;1651412573.0376105
526;-0.0017398816999047995;3475;1651412576.3242888
527;0.0007761367014609277;3478;1651412578.273501
528;-0.002437652787193656;3485;1651412583.0030806
529;-0.0008228403166867793;3491;1651412586.9367483
530;-0.0023905839771032333;3495;1651412589.6484761
531;-0.002365934196859598;3510;1651412599.5588987
532;-0.0025921582709997892;3515;1651412602.808677
533;-0.004717088770121336;3526;1651412610.0865123
534;-0.001068223500624299;3532;1651412614.042801
535;-0.0028231008909642696;3534;1651412615.3107998
536;-0.004488848149776459;3539;1651412618.746271
537;-0.004728921223431826;3540;1651412619.4396713
538;-0.004264925140887499;3541;1651412620.1381497
539;-0.0037343900185078382;3544;1651412622.2148325
540;-0.002306602196767926;3546;1651412623.5167549
541;-0.002438952447846532;3547;1651412624.1645164
542;-0.004242239519953728;3563;1651412634.6108224
543;-0.006262547802180052;3576;1651412643.1024475
544;-0.00626599695533514;3583;1651412647.7044728
545;-0.007092238869518042;3587;1651412650.3581128
546;-0.005504418630152941;3589;1651412651.6619442
547;-0.005411688704043627;3598;1651412657.6234035
548;-0.004641574341803789;3601;1651412659.6419568
549;-0.00398320984095335;3604;1651412661.6082823
550;-0.003615256864577532;3614;1651412668.166739
551;-0.004724121652543545;3627;1651412677.2522352
552;-0.004757086280733347;3633;1651412681.2808585
553;-0.005442960187792778;3634;1651412681.9361432
554;-0.003911719191819429;3640;1651412685.907681
555;-0.004694984760135412;3642;1651412687.2422965
556;-0.004878167528659105;3646;1651412689.8707397
557;-0.004528525751084089;3648;1651412691.1726134
558;-0.0032793795689940453;3651;1651412693.1831467
559;-0.004371107090264559;3661;1651412704.323464
560;-0.002308139344677329;3664;1651412706.3228006
561;-0.005079492460936308;3667;1651412708.3337085
562;-0.004331005271524191;3678;1651412715.5845928
563;-0.001805722014978528;3685;1651412720.1797457
564;-0.005859664175659418;3692;1651412724.796044
565;-0.0020062283147126436;3695;1651412726.742512
566;-0.0024160637985914946;3698;1651412728.73065
567;-0.003989937715232372;3701;1651412730.7326746
568;-0.0029255368281155825;3704;1651412732.7477224
569;-0.0020014557521790266;3707;1651412734.7803469
570;-0.0024953284300863743;3709;1651412736.1221364
571;-0.001799725810997188;3710;1651412736.8130102
572;-0.0024767012801021338;3712;1651412738.1517246
573;-0.003778827376663685;3716;1651412740.832705
574;-0.0018043764866888523;3720;1651412743.5262072
575;-0.001204859116114676;3721;1651412744.2172036
576;-0.0018762194085866213;3722;1651412744.8838882
577;-0.002407203894108534;3723;1651412745.5542803
578;-0.002488392638042569;3724;1651412746.224747
579;-0.0035418355837464333;3728;1651412748.8523104
580;-0.0013888801913708448;3740;1651412756.7494006
581;-0.003598808776587248;3747;1651412761.410329
582;-0.0005922380951233208;3754;1651412766.0843093
583;-0.0031724832952022552;3760;1651412770.1459565
584;-0.0022381029557436705;3780;1651412783.589984
585;-0.0028949924744665623;3784;1651412786.3416994
586;-0.0029526464641094208;3790;1651412790.3354764
587;-0.0039361221715807915;3795;1651412793.6294756
