;update/loss/clip;Steps;Wall_Time
0;0.017535656690597534;999;1649715994.9770815
1;0.00963992066681385;1999;1649717315.3032722
2;0.0028241854161024094;2999;1649718636.1793437
3;0.004543439485132694;3999;1649719956.8117568
4;0.004578547086566687;4999;1649721278.2402055
5;0.001758485333994031;5999;1649722600.6269088
6;0.001213336014188826;6999;1649723917.832438
7;-0.00031176957418210804;7999;1649725234.257729
8;0.0016950725112110376;8999;1649726550.7826285
9;0.0012043145252391696;9999;1649727872.8671787
10;0.0009465304901823401;10999;1649729197.5676444
11;0.00043474772246554494;11999;1649730521.4904041
12;0.0006497542490251362;12999;1649731840.8498185
13;0.0009506329661235213;13999;1649733160.971935
14;0.00015825968876015395;14999;1649734481.1063666
15;0.0022915052250027657;15999;1649735801.0939245
16;0.0011646761558949947;16999;1649737122.6212301
17;0.0011267823865637183;17999;1649738439.8748746
18;0.00043170657590962946;18999;1649739760.2848184
19;-0.00042063911678269506;19999;1649741079.2164724
20;0.0003119301691185683;20999;1649742397.8307772
21;0.00016274498193524778;21999;1649743720.3761995
22;0.000898054102435708;22999;1649745042.992823
23;0.000455896690255031;23999;1649746363.6487713
24;0.0002913904609158635;24999;1649747678.769357
25;0.000994165544398129;25999;1649749003.4560316
26;0.0018662941874936223;26999;1649750328.3700044
27;0.0005115773528814316;27999;1649751650.636811
28;0.0006195261958055198;28999;1649752979.089401
29;0.0013941422803327441;29999;1649754315.6403
