;avg_cost;Steps;Wall_Time
0;9.729129791259766;0;1647954901.3275418
1;6.631507396697998;512000;1647954911.5806842
2;5.379368305206299;1024000;1647954921.6649556
3;5.21854829788208;1536000;1647954931.7038133
4;5.018781661987305;2048000;1647954941.7071164
5;5.0812764167785645;2560000;1647954951.7447321
6;5.017895698547363;3072000;1647954961.9251406
7;5.112463474273682;3584000;1647954972.1068153
8;5.247980117797852;4096000;1647954982.1542938
9;4.931178092956543;4608000;1647954992.1849794
10;4.850344657897949;5120000;1647955002.257255
11;4.800885200500488;5632000;1647955012.2945673
12;4.797792911529541;6144000;1647955022.2954397
13;4.760869026184082;6656000;1647955032.3619947
14;4.83837890625;7168000;1647955042.4026275
15;4.7242536544799805;7680000;1647955052.4605548
16;4.6434478759765625;8192000;1647955062.5180423
17;4.706974029541016;8704000;1647955072.5772157
18;4.583641529083252;9216000;1647955082.6261992
19;4.691783905029297;9728000;1647955092.6486695
20;4.635264873504639;10240000;1647955102.6420102
21;4.556798934936523;10752000;1647955112.7085488
22;4.7131781578063965;11264000;1647955122.7689419
23;4.613420486450195;11776000;1647955132.8269212
24;4.781522750854492;12288000;1647955142.8806598
25;4.835996627807617;12800000;1647955152.9386463
26;4.593607425689697;13312000;1647955162.9601254
27;4.600366592407227;13824000;1647955173.00105
28;4.571328163146973;14336000;1647955183.0123339
29;4.492779731750488;14848000;1647955193.0180526
30;4.563948631286621;15360000;1647955203.000715
31;4.576589584350586;15872000;1647955213.0537746
32;4.5676398277282715;16384000;1647955223.1118598
33;4.521548271179199;16896000;1647955233.1575592
34;4.650907039642334;17408000;1647955243.2065518
35;4.571388244628906;17920000;1647955253.267598
36;4.554272651672363;18432000;1647955263.337717
37;4.49515962600708;18944000;1647955273.4075396
38;4.564305305480957;19456000;1647955283.443607
39;4.570281028747559;19968000;1647955293.5149055
40;4.511287689208984;20480000;1647955303.5546181
41;4.459144592285156;20992000;1647955313.520485
42;4.417376518249512;21504000;1647955323.5702357
43;4.394647598266602;22016000;1647955333.643069
44;4.703938961029053;22528000;1647955343.6912346
45;4.403032302856445;23040000;1647955353.6884384
46;4.341669082641602;23552000;1647955361.9710615
47;4.469653129577637;24064000;1647955369.9754357
48;4.402641296386719;24576000;1647955376.44702
49;4.415984153747559;25088000;1647955385.5711286
50;4.561982154846191;25600000;1647955403.8447032
51;4.452786445617676;26112000;1647955413.8221083
52;4.3646063804626465;26624000;1647955423.7678025
53;4.400543212890625;27136000;1647955433.728588
54;4.384671688079834;27648000;1647955443.7221153
55;4.29585599899292;28160000;1647955453.779516
56;4.358787536621094;28672000;1647955463.7946205
57;4.3439226150512695;29184000;1647955473.7869372
58;4.341109275817871;29696000;1647955483.815749
59;4.32392692565918;30208000;1647955493.8466861
60;4.324459075927734;30720000;1647955503.8197074
61;4.336320877075195;31232000;1647955513.7890892
62;4.268690586090088;31744000;1647955523.6882386
63;4.341128826141357;32256000;1647955533.6685069
64;4.232236385345459;32768000;1647955543.664283
65;4.341935634613037;33280000;1647955553.6157484
66;4.363312721252441;33792000;1647955563.572104
67;4.311108112335205;34304000;1647955573.5679011
68;4.294321060180664;34816000;1647955583.5399632
69;4.284196853637695;35328000;1647955593.6132026
70;4.357499599456787;35840000;1647955603.6829057
71;4.310427665710449;36352000;1647955613.7498517
72;4.304313659667969;36864000;1647955623.8261356
73;4.337210178375244;37376000;1647955633.876722
74;4.348897457122803;37888000;1647955643.9470363
75;4.382962226867676;38400000;1647955654.007414
76;4.347800254821777;38912000;1647955664.0639167
77;4.304206371307373;39424000;1647955674.0875943
78;4.253403663635254;39936000;1647955684.0785427
79;4.328019142150879;40448000;1647955694.1312945
80;4.293951988220215;40960000;1647955704.1921074
81;4.259812355041504;41472000;1647955714.249947
82;4.29178524017334;41984000;1647955724.29473
83;4.310246467590332;42496000;1647955734.3334537
84;4.26370906829834;43008000;1647955744.3890917
85;4.351541996002197;43520000;1647955754.4577951
86;4.315159797668457;44032000;1647955764.5225453
87;4.291706562042236;44544000;1647955774.5871966
88;4.294905185699463;45056000;1647955784.6591668
89;4.43104362487793;45568000;1647955794.736966
90;4.364035606384277;46080000;1647955804.8150723
91;4.329158306121826;46592000;1647955814.8912144
92;4.296276092529297;47104000;1647955824.9664054
