;avg_cost;Steps;Wall_Time
0;9.729129791259766;0;1647952430.5193884
1;6.631507396697998;512000;1647952435.2771888
2;5.379368305206299;1024000;1647952439.218656
3;5.21854829788208;1536000;1647952443.14451
4;5.018781661987305;2048000;1647952447.014655
5;5.0812764167785645;2560000;1647952450.9051743
6;5.017895698547363;3072000;1647952454.7110202
7;5.112463474273682;3584000;1647952458.6034243
8;5.247980117797852;4096000;1647952462.4815152
9;4.931178092956543;4608000;1647952466.5665169
10;4.850344657897949;5120000;1647952470.6832528
11;4.800885200500488;5632000;1647952474.7905684
12;4.797792911529541;6144000;1647952478.979138
13;4.760869026184082;6656000;1647952483.100044
14;4.83837890625;7168000;1647952487.204117
15;4.7242536544799805;7680000;1647952491.3473825
16;4.6434478759765625;8192000;1647952495.4427621
17;4.706974029541016;8704000;1647952499.5933135
18;4.583641529083252;9216000;1647952503.6448991
19;4.691783905029297;9728000;1647952507.6021824
20;4.635264873504639;10240000;1647952511.5267787
21;4.556798934936523;10752000;1647952515.7327888
22;4.7131781578063965;11264000;1647952520.1991963
23;4.613420486450195;11776000;1647952524.6900203
24;4.781522750854492;12288000;1647952529.2723315
25;4.835996627807617;12800000;1647952533.683932
26;4.593607425689697;13312000;1647952537.9830632
27;4.600366592407227;13824000;1647952542.4190695
28;4.571328163146973;14336000;1647952546.7200089
29;4.492779731750488;14848000;1647952551.1126347
30;4.563948631286621;15360000;1647952554.5058827
31;4.576589584350586;15872000;1647952557.4341788
32;4.5676398277282715;16384000;1647952560.2828405
33;4.521548271179199;16896000;1647952563.0971348
34;4.650907039642334;17408000;1647952565.9679635
35;4.571388244628906;17920000;1647952568.923387
36;4.554272651672363;18432000;1647952571.860672
37;4.49515962600708;18944000;1647952574.7677948
38;4.564305305480957;19456000;1647952577.6015577
39;4.570281028747559;19968000;1647952580.4213517
40;4.511287689208984;20480000;1647952583.2122836
41;4.459144592285156;20992000;1647952586.0532491
42;4.417376518249512;21504000;1647952588.8625844
43;4.394647598266602;22016000;1647952591.873305
44;4.703938961029053;22528000;1647952594.7011368
45;4.403032302856445;23040000;1647952597.575087
46;4.341669082641602;23552000;1647952600.5394797
47;4.469653129577637;24064000;1647952603.4888084
48;4.402641296386719;24576000;1647952606.4389446
49;4.415984153747559;25088000;1647952609.2962306
50;4.561982154846191;25600000;1647952618.7783694
51;4.452786445617676;26112000;1647952621.938497
52;4.3646063804626465;26624000;1647952625.0597472
53;4.400543212890625;27136000;1647952628.129832
54;4.384671688079834;27648000;1647952631.1199498
55;4.29585599899292;28160000;1647952634.1960487
56;4.358787536621094;28672000;1647952637.1966145
57;4.3439226150512695;29184000;1647952640.142358
58;4.341109275817871;29696000;1647952643.1362503
59;4.32392692565918;30208000;1647952646.163038
60;4.324459075927734;30720000;1647952649.7369847
61;4.336320877075195;31232000;1647952653.263254
62;4.268690586090088;31744000;1647952656.8391051
63;4.341128826141357;32256000;1647952660.3548563
64;4.232236385345459;32768000;1647952663.9227378
65;4.341935634613037;33280000;1647952667.439361
66;4.363312721252441;33792000;1647952670.9854228
67;4.311108112335205;34304000;1647952674.5780723
68;4.294321060180664;34816000;1647952678.132473
69;4.284196853637695;35328000;1647952681.7199216
70;4.357499599456787;35840000;1647952685.359235
71;4.310427665710449;36352000;1647952688.9548864
72;4.304313659667969;36864000;1647952692.392641
73;4.337210178375244;37376000;1647952695.5768878
74;4.348897457122803;37888000;1647952698.6557248
75;4.382962226867676;38400000;1647952701.7916055
76;4.347800254821777;38912000;1647952704.8964064
77;4.304206371307373;39424000;1647952708.0889843
78;4.253403663635254;39936000;1647952711.2238102
79;4.328019142150879;40448000;1647952714.3521173
80;4.293951988220215;40960000;1647952717.5677989
81;4.259812355041504;41472000;1647952720.6966145
82;4.29178524017334;41984000;1647952723.9981785
83;4.310246467590332;42496000;1647952727.2233837
84;4.26370906829834;43008000;1647952730.3104236
85;4.351541996002197;43520000;1647952733.3891811
86;4.315159797668457;44032000;1647952736.5019271
87;4.291706562042236;44544000;1647952739.6713696
88;4.294905185699463;45056000;1647952742.7243893
89;4.43104362487793;45568000;1647952745.8582168
90;4.364035606384277;46080000;1647952749.1416664
91;4.329158306121826;46592000;1647952752.3524456
92;4.296276092529297;47104000;1647952755.5770202
93;4.240914821624756;47616000;1647952758.9598777
94;4.3300604820251465;48128000;1647952762.0822515
95;4.2582855224609375;48640000;1647952765.2805922
96;4.295881748199463;49152000;1647952768.448995
97;4.322397232055664;49664000;1647952771.5677044
98;4.339789390563965;50176000;1647952774.6885216
99;4.285079002380371;50688000;1647952777.8436434
100;4.308287143707275;51200000;1647952787.8379629
101;4.30935001373291;51712000;1647952790.938669
102;4.3141188621521;52224000;1647952794.013115
103;4.244194030761719;52736000;1647952797.1572967
104;4.280595779418945;53248000;1647952800.170044
105;4.531808853149414;53760000;1647952803.2239149
106;4.333259582519531;54272000;1647952806.2746284
107;4.369681358337402;54784000;1647952809.424387
108;4.259550094604492;55296000;1647952812.5452945
109;4.273411750793457;55808000;1647952815.6740963
110;4.231558799743652;56320000;1647952818.785367
111;4.218472957611084;56832000;1647952821.9227164
112;4.310037612915039;57344000;1647952824.9843547
113;4.287969589233398;57856000;1647952828.0826511
114;4.251278877258301;58368000;1647952831.1742198
115;4.225790977478027;58880000;1647952834.3364863
116;4.290897369384766;59392000;1647952837.4515986
117;4.316829204559326;59904000;1647952840.5561519
118;4.306221008300781;60416000;1647952843.7665854
119;4.310442924499512;60928000;1647952846.901965
120;4.251344680786133;61440000;1647952850.0582678
121;4.199928283691406;61952000;1647952853.296198
122;4.345048904418945;62464000;1647952856.4080927
123;4.316405296325684;62976000;1647952859.5636885
124;4.24891996383667;63488000;1647952862.7148578
125;4.3312578201293945;64000000;1647952865.934085
126;4.266967296600342;64512000;1647952869.1163564
127;4.354476451873779;65024000;1647952872.26073
128;4.250967979431152;65536000;1647952875.3896866
129;4.340285301208496;66048000;1647952878.4924147
130;4.266971111297607;66560000;1647952881.5832994
131;4.322678565979004;67072000;1647952884.7071617
132;4.237149238586426;67584000;1647952887.8430223
133;4.528783321380615;68096000;1647952890.9834876
134;4.436663627624512;68608000;1647952894.1389117
135;4.277074813842773;69120000;1647952897.2731295
136;4.340850353240967;69632000;1647952900.388465
137;4.3712897300720215;70144000;1647952903.4384637
138;4.287294864654541;70656000;1647952906.5135198
139;4.3065385818481445;71168000;1647952909.5505445
140;4.326404094696045;71680000;1647952912.6050417
141;4.259500503540039;72192000;1647952915.7130194
142;4.27785587310791;72704000;1647952918.7519984
143;4.314907550811768;73216000;1647952921.84964
144;4.263120174407959;73728000;1647952924.9643593
145;4.28596305847168;74240000;1647952928.0408387
146;4.255373954772949;74752000;1647952930.9858809
147;4.357198715209961;75264000;1647952933.9818048
148;4.248488903045654;75776000;1647952936.9495254
149;4.278302192687988;76288000;1647952939.9228761
150;4.278188228607178;76800000;1647952949.4803638
151;4.318830966949463;77312000;1647952952.913299
152;4.246182441711426;77824000;1647952956.443395
153;4.260312080383301;78336000;1647952959.909995
154;4.291724681854248;78848000;1647952963.3506265
155;4.300689697265625;79360000;1647952966.772241
156;4.272984504699707;79872000;1647952970.1810412
157;4.245806694030762;80384000;1647952973.6187158
158;4.251352787017822;80896000;1647952976.982504
159;4.183587074279785;81408000;1647952980.3317046
160;4.3195343017578125;81920000;1647952983.739965
161;4.242483139038086;82432000;1647952987.1725657
162;4.296586990356445;82944000;1647952990.5963917
163;4.221047878265381;83456000;1647952994.0235271
164;4.265937805175781;83968000;1647952997.5181897
165;4.250372409820557;84480000;1647953000.9781425
166;4.2248334884643555;84992000;1647953004.4495764
167;4.364455699920654;85504000;1647953007.8887932
168;4.289770126342773;86016000;1647953011.4047964
169;4.35106897354126;86528000;1647953014.8288271
170;4.3487677574157715;87040000;1647953018.1863058
171;4.298655986785889;87552000;1647953021.6366265
172;4.257047653198242;88064000;1647953025.0171244
173;4.266424179077148;88576000;1647953028.4493492
174;4.239204406738281;89088000;1647953031.881054
175;4.291761875152588;89600000;1647953035.2565696
176;4.198838233947754;90112000;1647953038.614964
177;4.315395355224609;90624000;1647953042.034848
178;4.244137287139893;91136000;1647953045.4119616
179;4.337532043457031;91648000;1647953048.7626622
180;4.268256187438965;92160000;1647953052.149945
181;4.1862287521362305;92672000;1647953055.5113277
182;4.231083869934082;93184000;1647953058.8220737
183;4.277779579162598;93696000;1647953062.2455947
184;4.229834079742432;94208000;1647953065.7093482
185;4.27146053314209;94720000;1647953069.1894372
186;4.217060565948486;95232000;1647953072.6856937
187;4.207174777984619;95744000;1647953076.187085
188;4.213716506958008;96256000;1647953079.60835
189;4.241106986999512;96768000;1647953083.0324137
190;4.2674102783203125;97280000;1647953086.5163925
191;4.205632209777832;97792000;1647953089.9428682
192;4.257421016693115;98304000;1647953093.3268192
193;4.229067802429199;98816000;1647953096.7588832
194;4.223021507263184;99328000;1647953100.1770022
195;4.256904125213623;99840000;1647953103.572151
196;4.1676459312438965;100352000;1647953107.0450807
197;4.298948764801025;100864000;1647953110.4814317
198;4.273979663848877;101376000;1647953113.922336
199;4.359264373779297;101888000;1647953117.3370268
200;4.4021453857421875;102400000;1647953127.2164571
201;4.2479567527771;102912000;1647953130.7023344
202;4.422459125518799;103424000;1647953134.1621463
203;4.217057704925537;103936000;1647953137.7085958
204;4.241199493408203;104448000;1647953141.0639665
205;4.300495147705078;104960000;1647953144.5274591
206;4.344660758972168;105472000;1647953147.642085
