;avg_cost;Steps;Wall_Time
0;14.941301345825195;0;1649635783.9008143
1;13.134681701660156;3840;1649635783.9794152
2;12.319571495056152;7680;1649635784.0546694
3;11.545473098754883;11520;1649635784.1330318
4;11.160537719726562;15360;1649635784.2175941
5;10.88009262084961;19200;1649635784.3222888
6;10.321227073669434;23040;1649635784.4025402
7;10.389516830444336;26880;1649635784.4823291
8;9.947641372680664;30720;1649635784.5627367
9;9.831348419189453;34560;1649635784.6501603
10;9.609726905822754;38400;1649635784.7354033
11;9.278304100036621;42240;1649635784.8175204
12;8.972037315368652;46080;1649635784.901555
13;8.75568675994873;49920;1649635784.9869516
14;8.427583694458008;53760;1649635785.0654194
15;8.170387268066406;57600;1649635785.138321
16;7.81604528427124;61440;1649635785.217928
17;7.591757774353027;65280;1649635785.2949438
18;7.489934921264648;69120;1649635785.3718987
19;7.461099624633789;72960;1649635785.4512246
20;7.224090099334717;76800;1649635785.5378897
21;7.321112632751465;80640;1649635785.6226943
22;6.908024787902832;84480;1649635785.708568
23;7.041234016418457;88320;1649635785.7936149
24;6.998316764831543;92160;1649635785.8732212
25;6.879956245422363;96000;1649635785.9534447
26;6.925671577453613;99840;1649635786.0373147
27;6.778332233428955;103680;1649635786.12079
28;6.739311218261719;107520;1649635786.2004893
29;6.736507415771484;111360;1649635786.2780154
30;6.59760856628418;115200;1649635786.35707
31;6.564401626586914;119040;1649635786.440915
32;6.6405839920043945;122880;1649635786.5203037
33;6.695995330810547;126720;1649635786.6033251
34;6.625082015991211;130560;1649635786.688238
35;6.670003890991211;134400;1649635786.7686915
36;6.582702159881592;138240;1649635786.8524756
37;6.634839057922363;142080;1649635786.9316342
38;6.62402868270874;145920;1649635787.0173426
39;6.5557403564453125;149760;1649635787.102324
40;6.503933906555176;153600;1649635787.178844
41;6.548529624938965;157440;1649635787.259864
42;6.51832914352417;161280;1649635787.3365848
43;6.435075759887695;165120;1649635787.4158986
44;6.396268844604492;168960;1649635787.4956822
45;6.351667404174805;172800;1649635787.5790718
46;6.432458400726318;176640;1649635787.6670728
47;6.448387145996094;180480;1649635787.7366264
48;6.287143707275391;184320;1649635787.8164153
49;6.368826866149902;188160;1649635787.8890786
50;6.316444396972656;192000;1649635787.9690793
51;6.348967552185059;195840;1649635788.045828
52;6.202884197235107;199680;1649635788.132454
53;6.294681549072266;203520;1649635788.222604
54;6.358947277069092;207360;1649635788.3042681
55;6.237753868103027;211200;1649635788.3874044
56;6.307185173034668;215040;1649635788.4725046
57;6.173131942749023;218880;1649635788.5496068
58;6.286435127258301;222720;1649635788.629388
59;6.086652755737305;226560;1649635788.7158716
60;6.207607269287109;230400;1649635788.8059275
61;6.142316818237305;234240;1649635788.8922074
62;6.195430755615234;238080;1649635788.9773147
63;6.061497688293457;241920;1649635789.0576708
64;6.070098876953125;245760;1649635789.1381438
65;6.033755779266357;249600;1649635789.2184484
66;6.150121688842773;253440;1649635789.2928293
67;6.120644569396973;257280;1649635789.3753135
68;6.079320907592773;261120;1649635789.469922
69;6.016678810119629;264960;1649635789.5558643
70;6.048293113708496;268800;1649635789.6413221
71;6.048829078674316;272640;1649635789.7210023
72;5.9174041748046875;276480;1649635789.7941482
73;6.0582404136657715;280320;1649635789.8735173
74;6.080153465270996;284160;1649635789.9564645
75;6.089251518249512;288000;1649635790.0375898
76;6.062702178955078;291840;1649635790.1201854
77;6.074583053588867;295680;1649635790.205735
78;6.061883926391602;299520;1649635790.282347
79;6.047393798828125;303360;1649635790.3627615
80;6.011970520019531;307200;1649635790.445867
81;5.995067596435547;311040;1649635790.529284
82;5.987846851348877;314880;1649635790.6087396
83;5.942202568054199;318720;1649635790.698515
84;5.934079170227051;322560;1649635790.7875938
85;5.968975067138672;326400;1649635790.879238
86;5.908041477203369;330240;1649635790.962959
87;5.94205904006958;334080;1649635791.0367095
88;5.948468208312988;337920;1649635791.115899
89;5.974316596984863;341760;1649635791.200162
90;5.898073673248291;345600;1649635791.2907507
91;5.885011672973633;349440;1649635791.369524
92;5.828257083892822;353280;1649635791.4525087
