;avg_cost;Steps;Wall_Time
0;10.58708667755127;0;1649632917.8131778
1;9.208870887756348;320;1649632917.890909
2;10.483013153076172;640;1649632917.9585931
3;9.845938682556152;960;1649632918.0327716
4;8.786128997802734;1280;1649632918.1036868
5;8.64443588256836;1600;1649632918.1740232
6;8.470254898071289;1920;1649632918.2443526
7;8.78582763671875;2240;1649632918.3142426
8;7.9873366355896;2560;1649632918.3870244
9;7.5764384269714355;2880;1649632918.4553604
10;7.645163059234619;3200;1649632918.5254643
11;7.868429660797119;3520;1649632918.5955014
12;7.399184226989746;3840;1649632918.6561372
13;7.358416557312012;4160;1649632918.7175531
14;7.284882545471191;4480;1649632918.780459
15;7.0987091064453125;4800;1649632918.8501887
16;7.24805212020874;5120;1649632918.9189517
17;7.075239181518555;5440;1649632918.9888313
18;6.6586503982543945;5760;1649632919.0582554
19;6.734306335449219;6080;1649632919.1221375
20;6.686455726623535;6400;1649632919.1903777
21;6.441032886505127;6720;1649632919.2569022
22;6.033906936645508;7040;1649632919.327071
23;6.046210289001465;7360;1649632919.3966541
24;5.640230178833008;7680;1649632919.4646015
25;6.108133316040039;8000;1649632919.5272858
26;6.027273178100586;8320;1649632919.597207
27;6.107138633728027;8640;1649632919.6634655
28;5.915496826171875;8960;1649632919.7246082
29;5.725322723388672;9280;1649632919.7858918
30;5.465041637420654;9600;1649632919.8489137
31;5.528584957122803;9920;1649632919.9164243
32;5.514898777008057;10240;1649632919.9775932
33;5.664388656616211;10560;1649632920.0364141
34;5.38553524017334;10880;1649632920.101301
35;5.558237075805664;11200;1649632920.171585
36;5.4427008628845215;11520;1649632920.2430227
37;5.2601141929626465;11840;1649632920.3102
38;5.070455551147461;12160;1649632920.373313
39;5.386409759521484;12480;1649632920.4417238
40;5.279173374176025;12800;1649632920.5084472
41;4.964667320251465;13120;1649632920.5786393
42;5.3337578773498535;13440;1649632920.645529
43;5.2742180824279785;13760;1649632920.7151322
44;5.041669845581055;14080;1649632920.7840605
45;5.347561836242676;14400;1649632920.853049
46;5.108940124511719;14720;1649632920.9167125
47;5.408099174499512;15040;1649632920.984302
48;5.196974277496338;15360;1649632921.0478563
49;5.313594818115234;15680;1649632921.1175966
50;5.160094261169434;16000;1649632921.1865997
51;5.089044570922852;16320;1649632921.2523491
52;5.442455291748047;16640;1649632921.3192554
53;5.124462604522705;16960;1649632921.3908062
54;5.048929214477539;17280;1649632921.4575677
55;5.261009216308594;17600;1649632921.5203388
56;5.22648286819458;17920;1649632921.5895574
57;5.1926493644714355;18240;1649632921.6588316
58;5.310572147369385;18560;1649632921.7260928
59;5.257091045379639;18880;1649632921.7965477
60;4.931869983673096;19200;1649632921.8617682
61;4.862918853759766;19520;1649632921.9261672
62;4.884184837341309;19840;1649632921.9952147
63;4.929762840270996;20160;1649632922.066849
64;4.847619533538818;20480;1649632922.1360743
65;5.062631607055664;20800;1649632922.205023
66;5.12289571762085;21120;1649632922.2726703
67;4.735306262969971;21440;1649632922.3427424
68;4.999340057373047;21760;1649632922.408515
69;4.786683082580566;22080;1649632922.4775586
70;4.829010009765625;22400;1649632922.5441828
