;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1649620256.6332324
1;9.999999747378752e-05;100;1649620263.4435806
2;9.999999747378752e-05;200;1649620269.7499006
3;9.999999747378752e-05;300;1649620276.009102
4;9.999999747378752e-05;400;1649620282.3321362
5;9.999999747378752e-05;500;1649620288.5202775
6;9.999999747378752e-05;600;1649620294.7383726
7;9.999999747378752e-05;700;1649620301.2222118
8;9.999999747378752e-05;800;1649620307.8968582
9;9.999999747378752e-05;900;1649620314.44872
10;9.999999747378752e-05;1000;1649620320.8742812
11;9.999999747378752e-05;1100;1649620326.9899197
12;9.999999747378752e-05;1200;1649620333.1381776
13;9.999999747378752e-05;1300;1649620339.8625083
14;9.999999747378752e-05;1400;1649620346.467738
15;9.999999747378752e-05;1500;1649620352.5381675
16;9.999999747378752e-05;1600;1649620358.9503393
17;9.999999747378752e-05;1700;1649620365.4118593
18;9.999999747378752e-05;1800;1649620371.6985683
19;9.999999747378752e-05;1900;1649620378.2130933
20;9.999999747378752e-05;2000;1649620384.9599824
21;9.999999747378752e-05;2100;1649620391.1851447
22;9.999999747378752e-05;2200;1649620397.769922
23;9.999999747378752e-05;2300;1649620404.170764
24;9.999999747378752e-05;2400;1649620410.5127547
25;9.999999747378752e-05;2500;1649620417.5672233
26;9.999999747378752e-05;2600;1649620424.2122145
27;9.999999747378752e-05;2700;1649620431.1143925
28;9.999999747378752e-05;2800;1649620437.3362656
29;9.999999747378752e-05;2900;1649620443.6273072
30;9.999999747378752e-05;3000;1649620449.9762557
31;9.999999747378752e-05;3100;1649620456.1026137
32;9.999999747378752e-05;3200;1649620462.391251
33;9.999999747378752e-05;3300;1649620468.4955366
34;9.999999747378752e-05;3400;1649620475.256896
35;9.999999747378752e-05;3500;1649620481.6675096
36;9.999999747378752e-05;3600;1649620487.752658
37;9.999999747378752e-05;3700;1649620494.054207
38;9.999999747378752e-05;3800;1649620500.3564708
39;9.999999747378752e-05;3900;1649620506.7266927
40;9.999999747378752e-05;4000;1649620512.957347
41;9.999999747378752e-05;4100;1649620519.0864484
42;9.999999747378752e-05;4200;1649620523.711872
43;9.999999747378752e-05;4300;1649620529.6483195
44;9.999999747378752e-05;4400;1649620535.0861714
45;9.999999747378752e-05;4500;1649620540.2395678
46;9.999999747378752e-05;4600;1649620546.2391784
47;9.999999747378752e-05;4700;1649620552.9379141
48;9.999999747378752e-05;4800;1649620559.293275
49;9.999999747378752e-05;4900;1649620565.8584383
50;9.999999747378752e-05;5000;1649620572.4239528
51;9.999999747378752e-05;5100;1649620579.1869998
52;9.999999747378752e-05;5200;1649620585.3700423
53;9.999999747378752e-05;5300;1649620590.3726668
54;9.999999747378752e-05;5400;1649620596.605316
55;9.999999747378752e-05;5500;1649620603.008125
56;9.999999747378752e-05;5600;1649620608.9682918
57;9.999999747378752e-05;5700;1649620615.5145762
58;9.999999747378752e-05;5800;1649620622.5315108
59;9.999999747378752e-05;5900;1649620629.0806386
60;9.999999747378752e-05;6000;1649620635.5782928
61;9.999999747378752e-05;6100;1649620641.8816295
62;9.999999747378752e-05;6200;1649620648.6183796
63;9.999999747378752e-05;6300;1649620655.1371274
64;9.999999747378752e-05;6400;1649620661.3451898
65;9.999999747378752e-05;6500;1649620667.299378
66;9.999999747378752e-05;6600;1649620673.510923
67;9.999999747378752e-05;6700;1649620680.392061
68;9.999999747378752e-05;6800;1649620686.7049868
69;9.999999747378752e-05;6900;1649620692.7327478
70;9.999999747378752e-05;7000;1649620699.0112576
71;9.999999747378752e-05;7100;1649620705.1532726
72;9.999999747378752e-05;7200;1649620711.5841525
73;9.999999747378752e-05;7300;1649620717.9811895
74;9.999999747378752e-05;7400;1649620724.048268
75;9.999999747378752e-05;7500;1649620730.2352395
76;9.999999747378752e-05;7600;1649620737.3132932
77;9.999999747378752e-05;7700;1649620743.3628447
78;9.999999747378752e-05;7800;1649620749.3774827
79;9.999999747378752e-05;7900;1649620755.4612265
80;9.999999747378752e-05;8000;1649620761.7389581
81;9.999999747378752e-05;8100;1649620768.438033
82;9.999999747378752e-05;8200;1649620774.4697213
83;9.999999747378752e-05;8300;1649620780.9113147
84;9.999999747378752e-05;8400;1649620787.7459433
85;9.999999747378752e-05;8500;1649620794.1382692
86;9.999999747378752e-05;8600;1649620800.5703022
87;9.999999747378752e-05;8700;1649620807.2667587
88;9.999999747378752e-05;8800;1649620813.6493707
89;9.999999747378752e-05;8900;1649620819.6780577
90;9.999999747378752e-05;9000;1649620827.337212
91;9.999999747378752e-05;9100;1649620832.406635
92;9.999999747378752e-05;9200;1649620837.43961
93;9.999999747378752e-05;9300;1649620844.2032578
94;9.999999747378752e-05;9400;1649620850.939877
95;9.999999747378752e-05;9500;1649620857.2973096
96;9.999999747378752e-05;9600;1649620863.566034
97;9.999999747378752e-05;9700;1649620869.5495746
98;9.999999747378752e-05;9800;1649620875.48514
99;9.999999747378752e-05;9900;1649620881.52014
