;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1651613044.354273
1;9.899999713525176e-05;100;1651613051.4659142
2;9.801000123843551e-05;200;1651613058.5757887
3;9.702990064397454e-05;300;1651613065.676644
4;9.605960076441988e-05;400;1651613072.9068918
5;9.509900701232255e-05;500;1651613080.1871374
6;9.414801752427593e-05;600;1651613087.4820018
7;9.320653771283105e-05;700;1651613095.023992
8;9.227447299053892e-05;800;1651613102.3865623
9;9.135172149399295e-05;900;1651613109.8853142
10;9.0438210463617e-05;1000;1651613117.2517226
11;8.953382348408923e-05;1100;1651613124.6386683
12;8.86384877958335e-05;1200;1651613132.2598162
13;8.775210153544322e-05;1300;1651613139.6132426
14;8.687458466738462e-05;1400;1651613147.0885208
15;8.600583532825112e-05;1500;1651613154.7535772
16;8.514577348250896e-05;1600;1651613162.3795524
17;8.429431909462437e-05;1700;1651613170.2459602
18;8.345137757714838e-05;1800;1651613178.1815991
19;8.261686161858961e-05;1900;1651613186.2084267
20;8.179069118341431e-05;2000;1651613194.5788963
21;8.097278623608872e-05;2100;1651613202.5767732
22;8.016305946512148e-05;2200;1651613210.4946392
23;7.936143083497882e-05;2300;1651613218.6713226
24;7.856781303416938e-05;2400;1651613226.7407014
25;7.778213330311701e-05;2500;1651613234.8160474
26;7.700431160628796e-05;2600;1651613242.9737911
27;7.623426790814847e-05;2700;1651613251.110719
28;7.54719294491224e-05;2800;1651613259.2540448
29;7.471720891771838e-05;2900;1651613267.833232
30;7.397004083031788e-05;3000;1651613276.0056565
31;7.323033787542954e-05;3100;1651613284.0253227
32;7.249803456943482e-05;3200;1651613292.1225488
33;7.177305087679997e-05;3300;1651613300.422764
34;7.105532131390646e-05;3400;1651613308.5771017
35;7.034477312117815e-05;3500;1651613316.7988749
36;6.964131898712367e-05;3600;1651613324.8438938
37;6.894490798003972e-05;3700;1651613333.284287
38;6.825546006439254e-05;3800;1651613341.250403
39;6.757290248060599e-05;3900;1651613349.5093467
40;6.689717702101916e-05;4000;1651613357.9339063
41;6.62282036500983e-05;4100;1651613366.0212786
42;6.556592416018248e-05;4200;1651613374.2009425
43;6.491026579169556e-05;4300;1651613382.5983143
44;6.426116306101903e-05;4400;1651613390.9836762
45;6.361855048453435e-05;4500;1651613398.995114
46;6.2982362578623e-05;4600;1651613407.1497247
47;6.235254113562405e-05;4700;1651613415.4482305
48;6.172901339596137e-05;4800;1651613423.5599394
49;6.111172115197405e-05;4900;1651613431.7145252
50;6.050060619600117e-05;5000;1651613439.4230828
51;5.98955994064454e-05;5100;1651613447.145353
52;5.9296646213624626e-05;5200;1651613455.301182
53;5.870367749594152e-05;5300;1651613463.1472557
54;5.811664232169278e-05;5400;1651613470.9776986
55;5.753547520725988e-05;5500;1651613478.7731354
56;5.696012158296071e-05;5600;1651613486.6212974
57;5.639051960315555e-05;5700;1651613494.5050085
58;5.58266146981623e-05;5800;1651613502.234912
59;5.5268348660320044e-05;5900;1651613510.1161742
60;5.4715663281967863e-05;6000;1651613517.9061213
61;5.416850763140246e-05;6100;1651613525.6981745
62;5.362682350096293e-05;6200;1651613533.6229186
63;5.3090552682988346e-05;6300;1651613541.4473135
64;5.2559647883754224e-05;6400;1651613549.25325
65;5.203405089559965e-05;6500;1651613556.8964958
66;5.151371078682132e-05;6600;1651613564.4433043
67;5.0998572987737134e-05;6700;1651613571.9570842
68;5.0488590204622597e-05;6800;1651613579.369251
69;4.9983704229816794e-05;6900;1651613586.9134045
70;4.9483867769595236e-05;7000;1651613594.6569242
71;4.8989026254275814e-05;7100;1651613602.4182086
72;4.8499136028112844e-05;7200;1651613610.155872
73;4.8014146159403026e-05;7300;1651613618.2444522
74;4.753400571644306e-05;7400;1651613626.4864542
75;4.705866376752965e-05;7500;1651613634.812369
76;4.658807665691711e-05;7600;1651613642.9369843
77;4.6122197090880945e-05;7700;1651613651.3756354
78;4.566097413771786e-05;7800;1651613659.6931915
79;4.520436414168216e-05;7900;1651613667.8732488
80;4.475231980904937e-05;8000;1651613676.273466
81;4.430479748407379e-05;8100;1651613684.8451636
82;4.386174987303093e-05;8200;1651613693.339531
83;4.342313332017511e-05;8300;1651613701.1698592
84;4.298890053178184e-05;8400;1651613709.0093834
85;4.255901149008423e-05;8500;1651613717.3988857
86;4.213342253933661e-05;8600;1651613724.7463505
87;4.171208638581447e-05;8700;1651613732.6803088
88;4.129496664972976e-05;8800;1651613740.549754
89;4.088201603735797e-05;8900;1651613748.2683513
90;4.047319816891104e-05;9000;1651613756.431301
91;4.006846575066447e-05;9100;1651613763.9928381
92;3.96677824028302e-05;9200;1651613771.854778
93;3.927110446966253e-05;9300;1651613779.4030561
94;3.8878391933394596e-05;9400;1651613787.1983025
95;3.848960841423832e-05;9500;1651613795.0695913
96;3.8104710256448016e-05;9600;1651613802.8698823
97;3.772366471821442e-05;9700;1651613811.7928572
98;3.7346428143791854e-05;9800;1651613820.517469
99;3.697296415339224e-05;9900;1651613829.1022823
100;3.66032327292487e-05;10000;1651613837.0758407
101;3.623720112955198e-05;10100;1651613844.9329174
102;3.5874829336535186e-05;10200;1651613852.9628847
103;3.551608097041026e-05;10300;1651613860.8282092
104;3.516091965138912e-05;10400;1651613868.6361854
105;3.4809312637662515e-05;10500;1651613876.6204975
106;3.446121991146356e-05;10600;1651613884.471849
107;3.411660509300418e-05;10700;1651613892.3646727
108;3.377543907845393e-05;10800;1651613900.5051904
109;3.3437685488024727e-05;10900;1651613908.0942042
110;3.3103307941928506e-05;11000;1651613915.6779325
111;3.277227733633481e-05;11100;1651613923.7270343
112;3.244455365347676e-05;11200;1651613931.751341
113;3.21201077895239e-05;11300;1651613938.6993802
114;3.1798907002666965e-05;11400;1651613946.1260564
115;3.148091855109669e-05;11500;1651613953.7432773
116;3.116610969300382e-05;11600;1651613961.246685
117;3.085444768657908e-05;11700;1651613969.072841
118;3.0545903427992016e-05;11800;1651613976.7808337
119;3.0240444175433367e-05;11900;1651613984.1677608
120;2.9938039006083272e-05;12000;1651613991.7169857
121;2.9638658816111274e-05;12100;1651613999.3119736
122;2.9342272682697512e-05;12200;1651614006.6923294
123;2.9048849683022127e-05;12300;1651614014.3322291
124;2.875836071325466e-05;12400;1651614021.7801137
125;2.8470776669564657e-05;12500;1651614029.1030104
126;2.8186070267111063e-05;12600;1651614037.8138585
127;2.7904208764084615e-05;12700;1651614046.3793797
128;2.7625166694633663e-05;12800;1651614054.2669697
129;2.734891495492775e-05;12900;1651614061.9015732
130;2.7075426260125823e-05;13000;1651614069.7598982
131;2.6804671506397426e-05;13100;1651614077.4947743
132;2.653662522789091e-05;13200;1651614085.1630902
133;2.6271258320775814e-05;13300;1651614092.8820696
134;2.6008545319200493e-05;13400;1651614100.5967534
135;2.5748460757313296e-05;13500;1651614108.330568
136;2.5490975531283766e-05;13600;1651614116.0289626
137;2.5236065994249657e-05;13700;1651614123.6849165
138;2.4983704861369915e-05;13800;1651614131.3675036
139;2.4733868485782295e-05;13900;1651614139.1389778
140;2.4486529582645744e-05;14000;1651614147.1784935
141;2.4241664505098015e-05;14100;1651614154.8401337
142;2.399924778728746e-05;14200;1651614162.5318131
143;2.375925578235183e-05;14300;1651614170.2014256
144;2.3521663024439476e-05;14400;1651614177.8202016
145;2.3286445866688155e-05;14500;1651614185.5031683
146;2.305358248122502e-05;14600;1651614193.108461
147;2.2823045583209023e-05;14700;1651614200.8135386
148;2.259481516375672e-05;14800;1651614208.5012016
149;2.236886757600587e-05;14900;1651614216.2545989
150;2.214517917309422e-05;15000;1651614223.9891992
151;2.192372630815953e-05;15100;1651614231.6988652
152;2.170448897231836e-05;15200;1651614239.4748452
153;2.1487445337697864e-05;15300;1651614247.2266247
154;2.1272569938446395e-05;15400;1651614254.925069
155;2.1059844584669918e-05;15500;1651614262.716716
156;2.0849245629506186e-05;15600;1651614270.378866
157;2.064075306407176e-05;15700;1651614278.1750455
158;2.04343468794832e-05;15800;1651614285.814659
159;2.0230003428878263e-05;15900;1651614293.5061154
160;2.0027702703373507e-05;16000;1651614301.204062
161;1.9827426513074897e-05;16100;1651614308.8562734
162;1.9629151211120188e-05;16200;1651614316.526876
163;1.9432860426604748e-05;16300;1651614324.6310668
164;1.923853051266633e-05;16400;1651614332.3979497
165;1.9046145098400302e-05;16500;1651614340.0545883
166;1.8855684174923226e-05;16600;1651614347.7438827
167;1.8667127733351663e-05;16700;1651614355.4715981
168;1.8480455764802173e-05;16800;1651614363.1071799
169;1.8295651898370124e-05;16900;1651614370.706911
170;1.811269612517208e-05;17000;1651614378.4190369
171;1.7931568436324596e-05;17100;1651614386.0687811
172;1.7752252460923046e-05;17200;1651614393.5835235
173;1.757473000907339e-05;17300;1651614401.2740982
174;1.7398982890881598e-05;17400;1651614408.8994331
175;1.722499291645363e-05;17500;1651614416.896867
176;1.7052743714884855e-05;17600;1651614424.7807796
177;1.6882215277291834e-05;17700;1651614432.39382
178;1.671339305175934e-05;17800;1651614440.0245104
179;1.6546258848393336e-05;17900;1651614448.1513426
180;1.638079629628919e-05;18000;1651614456.2561035
181;1.6216989024542272e-05;18100;1651614464.1332855
182;1.6054818843258545e-05;18200;1651614471.9346027
183;1.589427120052278e-05;18300;1651614479.6104355
184;1.5735327906440943e-05;18400;1651614487.5045485
185;1.5577974409097806e-05;18500;1651614495.4686286
186;1.5422194337588735e-05;18600;1651614503.2428267
187;1.5267973139998503e-05;18700;1651614511.2722676
188;1.5115293535927776e-05;18800;1651614518.88027
189;1.4964140973461326e-05;18900;1651614526.881071
190;1.4814499081694521e-05;19000;1651614534.6063893
191;1.4666354218206834e-05;19100;1651614542.3462768
192;1.4519690921588335e-05;19200;1651614549.88459
193;1.4374493730429094e-05;19300;1651614557.5342774
194;1.4230749002308585e-05;19400;1651614565.3344748
195;1.4088441275816876e-05;19500;1651614573.3531969
196;1.3947556908533443e-05;19600;1651614581.4041321
197;1.3808081348543055e-05;19700;1651614589.4601386
198;1.3670000043930486e-05;19800;1651614597.5626683
199;1.353330026176991e-05;19900;1651614605.5821514
200;1.3397967450146098e-05;20000;1651614613.7839684
201;1.3263987966638524e-05;20100;1651614621.646826
202;1.3131348168826662e-05;20200;1651614629.5019224
203;1.3000034414289985e-05;20300;1651614637.3515897
204;1.2870033970102668e-05;20400;1651614645.321926
205;1.2741334103338886e-05;20500;1651614653.2835066
206;1.2613920262083411e-05;20600;1651614661.171574
207;1.2487781532399822e-05;20700;1651614669.1009533
208;1.236290336237289e-05;20800;1651614677.087003
209;1.2239273928571492e-05;20900;1651614684.966255
210;1.2116881407564506e-05;21000;1651614692.933418
211;1.1995713066426106e-05;21100;1651614700.8294654
212;1.1875755262735765e-05;21200;1651614708.6895332
213;1.1756997992051765e-05;21300;1651614716.6112792
214;1.163942852144828e-05;21400;1651614724.4751337
215;1.1523034117999487e-05;21500;1651614732.339573
216;1.1407803867768962e-05;21600;1651614740.2456853
217;1.1293725947325584e-05;21700;1651614748.4480903
218;1.1180788533238228e-05;21800;1651614756.422918
219;1.1068980711570475e-05;21900;1651614764.4821713
220;1.0958290658891201e-05;22000;1651614772.4765992
221;1.0848707461263984e-05;22100;1651614780.4525406
222;1.0740220204752404e-05;22200;1651614788.3459156
223;1.0632817975420039e-05;22300;1651614796.4417775
224;1.0526489859330468e-05;22400;1651614804.4211087
225;1.042122494254727e-05;22500;1651614812.267125
226;1.0317013220628724e-05;22600;1651614820.1672924
227;1.0213842870143708e-05;22700;1651614827.8868618
228;1.0111704796145204e-05;22800;1651614835.6446626
229;1.001058717520209e-05;22900;1651614843.359781
230;9.91048182186205e-06;23000;1651614851.1600122
231;9.811376912693959e-06;23100;1651614858.8509545
232;9.7132633527508e-06;23200;1651614866.611908
233;9.616130228096154e-06;23300;1651614874.3856251
234;9.519969353277702e-06;23400;1651614882.7348561
235;9.424768904864322e-06;23500;1651614890.8177807
236;9.330521606898401e-06;23600;1651614898.8467975
237;9.237216545443516e-06;23700;1651614907.1400907
238;9.14484462555265e-06;23800;1651614915.4343402
239;9.053395842784084e-06;23900;1651614923.686298
240;8.962862011685502e-06;24000;1651614931.8448515
241;8.873233127815183e-06;24100;1651614940.0191352
242;8.784501005720813e-06;24200;1651614948.4019406
243;8.696655640960671e-06;24300;1651614956.7363408
244;8.609689757577144e-06;24400;1651614965.1558387
245;8.52359244163381e-06;24500;1651614973.2969592
246;8.438356417173054e-06;24600;1651614981.4520264
247;8.35397258924786e-06;24700;1651614989.7706919
248;8.270433681900613e-06;24800;1651614998.1665754
249;8.187728781194892e-06;24900;1651615006.3960102
250;8.105851520667784e-06;25000;1651615014.70419
251;8.024792805372272e-06;25100;1651615022.9110873
252;7.944545359350741e-06;25200;1651615031.1396792
253;7.865100087656174e-06;25300;1651615039.4018354
254;7.786448804836255e-06;25400;1651615047.6202486
255;7.708584234933369e-06;25500;1651615056.0947456
256;7.6314981924952e-06;25600;1651615064.4039977
257;7.555183401564136e-06;25700;1651615072.354528
258;7.479631676687859e-06;25800;1651615080.585823
259;7.404835287161404e-06;25900;1651615088.4936612
260;7.330786957027158e-06;26000;1651615096.081814
261;7.2574789555801544e-06;26100;1651615104.050756
262;7.184904461610131e-06;26200;1651615111.8524504
263;7.113055289664771e-06;26300;1651615119.4580307
264;7.0419246185338125e-06;26400;1651615126.8513
265;6.971505627006991e-06;26500;1651615134.1498458
266;6.9017901296319906e-06;26600;1651615141.2553205
267;6.832772669440601e-06;26700;1651615148.6047423
268;6.764444606233155e-06;26800;1651615155.779128
269;6.696800483041443e-06;26900;1651615163.0239508
270;6.629832114413148e-06;27000;1651615170.0037808
271;6.563534043380059e-06;27100;1651615176.8978903
272;6.497898539237212e-06;27200;1651615184.0986092
273;6.4329196902690455e-06;27300;1651615190.880978
274;6.3685902205179445e-06;27400;1651615197.7658842
275;6.304904673015699e-06;27500;1651615205.310488
276;6.241855317057343e-06;27600;1651615213.1212828
277;6.179437150422018e-06;27700;1651615220.6988356
278;6.117642442404758e-06;27800;1651615228.3438642
279;6.056466190784704e-06;27900;1651615236.105749
280;5.995901574351592e-06;28000;1651615243.804738
281;5.93594222664251e-06;28100;1651615251.5836
282;5.876583145436598e-06;28200;1651615259.1119986
283;5.817817054776242e-06;28300;1651615266.798409
284;5.759638952440582e-06;28400;1651615274.4117582
285;5.702042471966706e-06;28500;1651615282.0633085
286;5.645022156386403e-06;28600;1651615289.687501
287;5.588572093984112e-06;28700;1651615297.370528
288;5.532686373044271e-06;28800;1651615305.8578262
289;5.477359536598669e-06;28900;1651615314.0814834
290;5.422585672931746e-06;29000;1651615321.6976316
291;5.36835977982264e-06;29100;1651615329.6603348
292;5.314676400303142e-06;29200;1651615337.6827354
293;5.26152962265769e-06;29300;1651615345.547561
294;5.2089144446654245e-06;29400;1651615353.321499
295;5.156824954610784e-06;29500;1651615361.1410077
296;5.1052570597676095e-06;29600;1651615368.9749737
297;5.05420439367299e-06;29700;1651615376.8592443
298;5.003662408853415e-06;29800;1651615384.569854
299;4.953625648340676e-06;29900;1651615392.3735297
