;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1651583724.509114
1;9.899999713525176e-05;100;1651583732.7392921
2;9.801000123843551e-05;200;1651583740.7723339
3;9.702990064397454e-05;300;1651583748.781467
4;9.605960076441988e-05;400;1651583756.5667715
5;9.509900701232255e-05;500;1651583763.7827852
6;9.414801752427593e-05;600;1651583771.5666537
7;9.320653771283105e-05;700;1651583779.3932507
8;9.227447299053892e-05;800;1651583786.6185005
9;9.135172149399295e-05;900;1651583794.0429478
10;9.0438210463617e-05;1000;1651583802.049291
11;8.953382348408923e-05;1100;1651583809.562335
12;8.86384877958335e-05;1200;1651583817.0869033
13;8.775210153544322e-05;1300;1651583824.6144345
14;8.687458466738462e-05;1400;1651583832.1547294
15;8.600583532825112e-05;1500;1651583839.7548878
16;8.514577348250896e-05;1600;1651583847.1721334
17;8.429431909462437e-05;1700;1651583854.6389685
18;8.345137757714838e-05;1800;1651583862.2189665
19;8.261686161858961e-05;1900;1651583869.6494272
20;8.179069118341431e-05;2000;1651583877.350401
21;8.097278623608872e-05;2100;1651583885.3058634
22;8.016305946512148e-05;2200;1651583893.2680805
23;7.936143083497882e-05;2300;1651583901.1630526
24;7.856781303416938e-05;2400;1651583909.3598354
25;7.778213330311701e-05;2500;1651583917.4870238
26;7.700431160628796e-05;2600;1651583925.7360182
27;7.623426790814847e-05;2700;1651583933.9317918
28;7.54719294491224e-05;2800;1651583941.614695
29;7.471720891771838e-05;2900;1651583949.2994232
30;7.397004083031788e-05;3000;1651583956.7825546
31;7.323033787542954e-05;3100;1651583964.3588283
32;7.249803456943482e-05;3200;1651583971.9350297
33;7.177305087679997e-05;3300;1651583979.590459
34;7.105532131390646e-05;3400;1651583987.567318
35;7.034477312117815e-05;3500;1651583995.5566924
36;6.964131898712367e-05;3600;1651584003.5702105
37;6.894490798003972e-05;3700;1651584011.398679
38;6.825546006439254e-05;3800;1651584019.6028535
39;6.757290248060599e-05;3900;1651584027.87432
40;6.689717702101916e-05;4000;1651584035.9205198
41;6.62282036500983e-05;4100;1651584043.9477706
42;6.556592416018248e-05;4200;1651584052.001563
43;6.491026579169556e-05;4300;1651584060.2251616
44;6.426116306101903e-05;4400;1651584068.5409083
45;6.361855048453435e-05;4500;1651584076.6417377
46;6.2982362578623e-05;4600;1651584084.9467628
47;6.235254113562405e-05;4700;1651584092.9827216
48;6.172901339596137e-05;4800;1651584100.9462953
49;6.111172115197405e-05;4900;1651584108.896038
50;6.050060619600117e-05;5000;1651584116.6316898
51;5.98955994064454e-05;5100;1651584124.6103983
52;5.9296646213624626e-05;5200;1651584132.6968114
53;5.870367749594152e-05;5300;1651584140.951782
54;5.811664232169278e-05;5400;1651584148.9143252
55;5.753547520725988e-05;5500;1651584156.9524486
56;5.696012158296071e-05;5600;1651584164.6669135
57;5.639051960315555e-05;5700;1651584172.1168048
58;5.58266146981623e-05;5800;1651584180.1318378
59;5.5268348660320044e-05;5900;1651584187.6908858
60;5.4715663281967863e-05;6000;1651584195.3304188
61;5.416850763140246e-05;6100;1651584202.950059
62;5.362682350096293e-05;6200;1651584211.0351276
63;5.3090552682988346e-05;6300;1651584219.0663717
64;5.2559647883754224e-05;6400;1651584227.2305992
65;5.203405089559965e-05;6500;1651584235.459807
66;5.151371078682132e-05;6600;1651584243.6214242
67;5.0998572987737134e-05;6700;1651584251.8740017
68;5.0488590204622597e-05;6800;1651584259.7819304
69;4.9983704229816794e-05;6900;1651584267.79873
70;4.9483867769595236e-05;7000;1651584275.7498996
71;4.8989026254275814e-05;7100;1651584283.830213
72;4.8499136028112844e-05;7200;1651584291.4904993
73;4.8014146159403026e-05;7300;1651584299.546786
74;4.753400571644306e-05;7400;1651584307.0676284
75;4.705866376752965e-05;7500;1651584314.2687495
76;4.658807665691711e-05;7600;1651584321.934091
77;4.6122197090880945e-05;7700;1651584329.9310827
78;4.566097413771786e-05;7800;1651584337.9563956
79;4.520436414168216e-05;7900;1651584346.0438857
80;4.475231980904937e-05;8000;1651584353.7180169
81;4.430479748407379e-05;8100;1651584361.2841866
82;4.386174987303093e-05;8200;1651584368.6538832
83;4.342313332017511e-05;8300;1651584375.9944587
84;4.298890053178184e-05;8400;1651584383.2464561
85;4.255901149008423e-05;8500;1651584390.7503307
86;4.213342253933661e-05;8600;1651584398.3902657
87;4.171208638581447e-05;8700;1651584406.2943075
88;4.129496664972976e-05;8800;1651584414.2027757
89;4.088201603735797e-05;8900;1651584422.1744583
90;4.047319816891104e-05;9000;1651584430.1824036
91;4.006846575066447e-05;9100;1651584438.3334138
92;3.96677824028302e-05;9200;1651584446.226607
93;3.927110446966253e-05;9300;1651584454.2927942
94;3.8878391933394596e-05;9400;1651584462.4464083
95;3.848960841423832e-05;9500;1651584470.6175945
96;3.8104710256448016e-05;9600;1651584478.3231266
97;3.772366471821442e-05;9700;1651584486.478651
98;3.7346428143791854e-05;9800;1651584494.1906319
99;3.697296415339224e-05;9900;1651584501.3587208
100;3.66032327292487e-05;10000;1651584508.8512812
101;3.623720112955198e-05;10100;1651584516.986813
102;3.5874829336535186e-05;10200;1651584525.254897
103;3.551608097041026e-05;10300;1651584533.3179188
104;3.516091965138912e-05;10400;1651584540.3628597
105;3.4809312637662515e-05;10500;1651584548.1730576
106;3.446121991146356e-05;10600;1651584555.9387782
107;3.411660509300418e-05;10700;1651584563.4358373
