;actor_loss;Steps;Wall_Time
0;-378.94573974609375;0;1647946821.466397
1;-133.5506134033203;50;1647946824.7304375
2;-87.41627502441406;100;1647946828.1233113
3;-86.93929290771484;150;1647946831.3167036
4;-71.97270202636719;200;1647946834.5031538
5;-69.75452423095703;250;1647946837.7064757
6;-64.06199645996094;300;1647946840.8337016
7;-62.84064865112305;350;1647946843.9619095
8;-69.29763793945312;400;1647946847.2357702
9;-60.602684020996094;450;1647946850.7989771
10;-56.13950729370117;500;1647946854.4952395
11;-53.01014709472656;550;1647946858.2304285
12;-54.95193862915039;600;1647946861.886978
13;-51.9365234375;650;1647946865.5362277
14;-51.31074523925781;700;1647946869.1470988
15;-49.31078338623047;750;1647946872.7504714
16;-45.80331039428711;800;1647946876.2965286
17;-52.13768768310547;850;1647946880.0058777
18;-43.66867446899414;900;1647946883.6882389
19;-48.03449249267578;950;1647946887.3545575
20;-47.81647491455078;1000;1647946890.9854326
21;-39.97116470336914;1050;1647946894.6134546
22;-42.962799072265625;1100;1647946897.7443564
23;-40.34868621826172;1150;1647946900.8909206
24;-44.396034240722656;1200;1647946904.0578191
25;-49.62803649902344;1250;1647946907.2439218
26;-42.08220672607422;1300;1647946910.5185971
27;-43.35694122314453;1350;1647946913.6335301
28;-41.531089782714844;1400;1647946916.799919
29;-38.4830322265625;1450;1647946919.9981272
30;-39.99490737915039;1500;1647946923.1706479
31;-39.011497497558594;1550;1647946926.3105342
32;-39.810062408447266;1600;1647946929.410603
33;-38.34070587158203;1650;1647946932.6271853
34;-39.30877685546875;1700;1647946935.737427
35;-37.34576416015625;1750;1647946938.845093
36;-39.057228088378906;1800;1647946941.9577336
37;-35.206119537353516;1850;1647946945.0034773
38;-37.93190383911133;1900;1647946948.0405128
39;-34.759674072265625;1950;1647946951.0799673
40;-38.4105339050293;2000;1647946954.1503432
41;-36.54827117919922;2050;1647946957.1404946
42;-34.34814453125;2100;1647946960.1459405
43;-34.72686004638672;2150;1647946963.2326446
44;-45.439483642578125;2200;1647946966.2364945
45;-36.650856018066406;2250;1647946969.2266076
46;-31.855976104736328;2300;1647946972.3372755
47;-36.363441467285156;2350;1647946975.4394343
48;-34.68446350097656;2400;1647946978.475858
49;-31.104318618774414;2450;1647946981.5787008
50;-36.302406311035156;2500;1647946991.2820518
51;-35.82691192626953;2550;1647946994.6202097
52;-32.07177734375;2600;1647946997.8039005
53;-33.376121520996094;2650;1647947000.997576
54;-33.34457015991211;2700;1647947004.0895205
55;-28.65898323059082;2750;1647947006.9736228
56;-30.527515411376953;2800;1647947009.7948177
57;-29.08761978149414;2850;1647947012.6349976
58;-31.57139015197754;2900;1647947015.5918818
59;-30.690059661865234;2950;1647947018.450798
60;-28.37800407409668;3000;1647947021.2658358
61;-29.22323989868164;3050;1647947024.1409907
62;-27.54600715637207;3100;1647947027.2994573
63;-31.23983383178711;3150;1647947030.2435002
64;-27.588272094726562;3200;1647947033.190188
65;-30.360837936401367;3250;1647947036.2078712
66;-29.580793380737305;3300;1647947039.1085026
67;-29.586875915527344;3350;1647947041.8974354
68;-25.46455955505371;3400;1647947044.782142
69;-28.420841217041016;3450;1647947047.8303516
70;-30.00641441345215;3500;1647947050.8145032
71;-30.838581085205078;3550;1647947053.7837029
72;-26.145763397216797;3600;1647947056.8380468
73;-27.98434829711914;3650;1647947059.7267764
74;-27.718921661376953;3700;1647947062.673488
75;-31.243942260742188;3750;1647947065.5452368
76;-27.7215633392334;3800;1647947068.4442034
77;-29.62194061279297;3850;1647947071.2532995
78;-26.83800506591797;3900;1647947074.0363154
79;-31.49594497680664;3950;1647947076.8450668
80;-29.094379425048828;4000;1647947080.099547
81;-25.13460922241211;4050;1647947083.2882624
82;-27.699481964111328;4100;1647947086.4737396
83;-28.12792205810547;4150;1647947089.8120875
84;-26.650957107543945;4200;1647947093.1325486
85;-28.85087013244629;4250;1647947096.4840398
86;-26.768798828125;4300;1647947099.9266875
87;-24.299057006835938;4350;1647947103.3101976
88;-27.29769515991211;4400;1647947106.6839063
89;-27.01678466796875;4450;1647947110.098136
90;-28.577960968017578;4500;1647947113.444209
