;actor_loss;Steps;Wall_Time
0;-378.94573974609375;0;1647952430.5196776
1;-133.5506134033203;512000;1647952435.277327
2;-87.41627502441406;1024000;1647952439.2188087
3;-86.93929290771484;1536000;1647952443.1446702
4;-71.97270202636719;2048000;1647952447.014804
5;-69.75452423095703;2560000;1647952450.9053106
6;-64.06199645996094;3072000;1647952454.7111645
7;-62.84064865112305;3584000;1647952458.6035602
8;-69.29763793945312;4096000;1647952462.4816608
9;-60.602684020996094;4608000;1647952466.5666654
10;-56.13950729370117;5120000;1647952470.6833858
11;-53.01014709472656;5632000;1647952474.790712
12;-54.95193862915039;6144000;1647952478.9792829
13;-51.9365234375;6656000;1647952483.1001906
14;-51.31074523925781;7168000;1647952487.2042549
15;-49.31078338623047;7680000;1647952491.3475292
16;-45.80331039428711;8192000;1647952495.4429135
17;-52.13768768310547;8704000;1647952499.5934472
18;-43.66867446899414;9216000;1647952503.645045
19;-48.03449249267578;9728000;1647952507.602331
20;-47.81647491455078;10240000;1647952511.526911
21;-39.97116470336914;10752000;1647952515.7329602
22;-42.962799072265625;11264000;1647952520.199369
23;-40.34868621826172;11776000;1647952524.6902103
24;-44.396034240722656;12288000;1647952529.2725246
25;-49.62803649902344;12800000;1647952533.6841257
26;-42.08220672607422;13312000;1647952537.9831834
27;-43.35694122314453;13824000;1647952542.4192684
28;-41.531089782714844;14336000;1647952546.7201357
29;-38.4830322265625;14848000;1647952551.1127834
30;-39.99490737915039;15360000;1647952554.5060682
31;-39.011497497558594;15872000;1647952557.4343467
32;-39.810062408447266;16384000;1647952560.2830086
33;-38.34070587158203;16896000;1647952563.0972984
34;-39.30877685546875;17408000;1647952565.9681556
35;-37.34576416015625;17920000;1647952568.9235992
36;-39.057228088378906;18432000;1647952571.8608766
37;-35.206119537353516;18944000;1647952574.7679312
38;-37.93190383911133;19456000;1647952577.6017475
39;-34.759674072265625;19968000;1647952580.421486
40;-38.4105339050293;20480000;1647952583.2124403
41;-36.54827117919922;20992000;1647952586.0534387
42;-34.34814453125;21504000;1647952588.8627582
43;-34.72686004638672;22016000;1647952591.873446
44;-45.439483642578125;22528000;1647952594.7012744
45;-36.650856018066406;23040000;1647952597.5752409
46;-31.855976104736328;23552000;1647952600.5396397
47;-36.363441467285156;24064000;1647952603.4889498
48;-34.68446350097656;24576000;1647952606.4391701
49;-31.104318618774414;25088000;1647952609.2964072
50;-36.302406311035156;25600000;1647952618.7786794
51;-35.82691192626953;26112000;1647952621.9386604
52;-32.07177734375;26624000;1647952625.0599146
53;-33.376121520996094;27136000;1647952628.1299672
54;-33.34457015991211;27648000;1647952631.1200874
55;-28.65898323059082;28160000;1647952634.196185
56;-30.527515411376953;28672000;1647952637.1967535
57;-29.08761978149414;29184000;1647952640.1424925
58;-31.57139015197754;29696000;1647952643.1363807
59;-30.690059661865234;30208000;1647952646.1631744
60;-28.37800407409668;30720000;1647952649.7371442
61;-29.22323989868164;31232000;1647952653.2634475
