;ActorLR;Steps;Wall_Time
206;9.999999747378752e-05;131840;1651185270.647959
207;9.999999747378752e-05;132480;1651185271.824696
208;9.999999747378752e-05;133120;1651185273.0037584
209;9.999999747378752e-05;133760;1651185274.1764038
210;9.999999747378752e-05;134400;1651185275.356324
211;9.999999747378752e-05;135040;1651185276.5289302
212;9.999999747378752e-05;135680;1651185279.3093667
213;9.999999747378752e-05;136320;1651185280.441728
214;9.999999747378752e-05;136960;1651185281.5732026
215;9.999999747378752e-05;137600;1651185282.6898227
216;9.999999747378752e-05;138240;1651185283.8165998
217;9.999999747378752e-05;138880;1651185284.918836
218;9.999999747378752e-05;139520;1651185286.069221
219;9.999999747378752e-05;140160;1651185287.1753964
220;9.999999747378752e-05;140800;1651185289.9269888
221;9.999999747378752e-05;141440;1651185291.102841
222;9.999999747378752e-05;142080;1651185292.2800782
223;9.999999747378752e-05;142720;1651185293.4581542
224;9.999999747378752e-05;143360;1651185294.640019
225;9.999999747378752e-05;144000;1651185295.8213396
226;9.999999747378752e-05;144640;1651185297.0002384
227;9.999999747378752e-05;145280;1651185299.7694898
228;9.999999747378752e-05;145920;1651185300.94892
229;9.999999747378752e-05;146560;1651185302.1218255
230;9.999999747378752e-05;147200;1651185303.2958324
231;9.999999747378752e-05;147840;1651185304.4727552
232;9.999999747378752e-05;148480;1651185305.6424239
233;9.999999747378752e-05;149120;1651185306.76477
234;9.999999747378752e-05;149760;1651185309.5474308
235;9.999999747378752e-05;150400;1651185310.724526
236;9.999999747378752e-05;151040;1651185311.9046874
237;9.999999747378752e-05;151680;1651185313.0829074
238;9.999999747378752e-05;152320;1651185314.2603312
239;9.999999747378752e-05;152960;1651185315.4173028
240;9.999999747378752e-05;153600;1651185316.567388
241;9.999999747378752e-05;154240;1651185319.339742
242;9.999999747378752e-05;154880;1651185320.5106452
243;9.999999747378752e-05;155520;1651185321.685059
244;9.999999747378752e-05;156160;1651185322.8622975
245;9.999999747378752e-05;156800;1651185324.0395987
