;actor_loss;Steps;Wall_Time
0;-441.8194580078125;0;1649626042.4154108
1;-451.3864440917969;2560;1649626042.47544
2;-436.909423828125;5120;1649626042.544759
3;-441.14910888671875;7680;1649626042.6103122
4;-445.5556640625;10240;1649626042.6785505
5;-437.59588623046875;12800;1649626042.7509758
6;-443.1355895996094;15360;1649626042.8160036
7;-437.4585266113281;17920;1649626042.8777518
8;-445.04400634765625;20480;1649626042.9485612
9;-433.9427490234375;23040;1649626043.0111046
10;-435.7657165527344;25600;1649626043.074764
11;-434.1788635253906;28160;1649626043.151278
12;-433.49945068359375;30720;1649626043.2221465
13;-431.8002014160156;33280;1649626043.2961369
14;-435.628173828125;35840;1649626043.367741
15;-430.1028137207031;38400;1649626043.438604
16;-432.34027099609375;40960;1649626043.5015008
17;-434.0384521484375;43520;1649626043.5634508
18;-433.3534851074219;46080;1649626043.632695
19;-431.67669677734375;48640;1649626043.7000248
20;-426.4841003417969;51200;1649626043.7690156
21;-422.5378723144531;53760;1649626043.837014
22;-430.58282470703125;56320;1649626043.9075952
23;-431.161376953125;58880;1649626043.976943
24;-425.3977966308594;61440;1649626044.0428991
25;-427.7624206542969;64000;1649626044.1056762
26;-425.78717041015625;66560;1649626044.2431946
27;-428.1496887207031;69120;1649626044.312568
28;-422.6653137207031;71680;1649626044.3838024
29;-431.0859375;74240;1649626044.4547894
30;-423.8572692871094;76800;1649626044.5191083
31;-430.9603271484375;79360;1649626044.5847657
32;-416.939453125;81920;1649626044.6554034
33;-424.3398132324219;84480;1649626044.7256725
34;-424.6390075683594;87040;1649626044.7957764
35;-420.87298583984375;89600;1649626044.8675494
36;-418.78643798828125;92160;1649626044.937685
37;-413.0123291015625;94720;1649626045.0077076
38;-408.872314453125;97280;1649626045.078632
39;-403.7539978027344;99840;1649626045.14962
40;-411.16400146484375;102400;1649626045.2203548
41;-395.81396484375;104960;1649626045.2909653
42;-392.4150695800781;107520;1649626045.3560526
43;-399.89599609375;110080;1649626045.4223187
44;-380.45745849609375;112640;1649626045.4924548
45;-393.3920593261719;115200;1649626045.5632555
46;-380.1051940917969;117760;1649626045.6283212
47;-383.67352294921875;120320;1649626045.6898108
48;-378.5637512207031;122880;1649626045.7560098
49;-365.52197265625;125440;1649626045.8259494
50;-355.2325439453125;128000;1649626045.8968046
51;-361.4324645996094;130560;1649626045.96548
52;-351.13714599609375;133120;1649626046.0343468
53;-336.88079833984375;135680;1649626046.1131475
54;-336.69244384765625;138240;1649626046.178015
55;-327.2274169921875;140800;1649626046.2490892
56;-330.83819580078125;143360;1649626046.3151631
57;-322.23516845703125;145920;1649626046.3817084
58;-320.86895751953125;148480;1649626046.4459953
59;-308.7508544921875;151040;1649626046.5126534
60;-314.16790771484375;153600;1649626046.576993
61;-299.9570617675781;156160;1649626046.6386895
62;-298.19549560546875;158720;1649626046.6946995
63;-290.4041748046875;161280;1649626046.7539783
64;-285.67889404296875;163840;1649626046.8233447
65;-281.9915771484375;166400;1649626046.8937461
66;-279.8235168457031;168960;1649626046.9500427
67;-275.4781494140625;171520;1649626047.0086298
68;-269.5270690917969;174080;1649626047.0614564
69;-265.7293701171875;176640;1649626047.1210914
70;-267.0814208984375;179200;1649626047.1783984
71;-260.09295654296875;181760;1649626047.232075
72;-263.6767578125;184320;1649626047.286607
73;-256.1821594238281;186880;1649626047.340321
74;-255.113037109375;189440;1649626047.395718
75;-244.22271728515625;192000;1649626047.4557025
76;-235.61053466796875;194560;1649626047.5147684
77;-239.34304809570312;197120;1649626047.5756538
78;-230.55946350097656;199680;1649626047.6318645
79;-213.4969024658203;202240;1649626047.685202
80;-231.42294311523438;204800;1649626047.738146
81;-216.18431091308594;207360;1649626047.7969239
82;-216.80252075195312;209920;1649626047.851654
83;-208.32830810546875;212480;1649626047.9044476
84;-208.99459838867188;215040;1649626047.9626977
85;-204.03689575195312;217600;1649626048.0271492
86;-212.92300415039062;220160;1649626048.078951
87;-203.10345458984375;222720;1649626048.138797
88;-211.40133666992188;225280;1649626048.1967096
89;-202.52212524414062;227840;1649626048.2591882
90;-210.36038208007812;230400;1649626048.3205445
91;-219.02426147460938;232960;1649626048.3899095
92;-211.94720458984375;235520;1649626048.4502246
93;-214.42518615722656;238080;1649626048.5028768
94;-219.658447265625;240640;1649626048.5550992
95;-222.0272979736328;243200;1649626048.6115255
96;-215.82034301757812;245760;1649626048.667206
97;-216.65802001953125;248320;1649626048.7325375
98;-216.84832763671875;250880;1649626048.7938383
99;-226.63510131835938;253440;1649626048.8483126
100;-222.97509765625;256000;1649626049.2381277
101;-227.42959594726562;258560;1649626049.3048713
102;-227.80270385742188;261120;1649626049.3659585
103;-222.84976196289062;263680;1649626049.415155
104;-222.556640625;266240;1649626049.4682353
105;-225.41632080078125;268800;1649626049.5200253
106;-216.4335479736328;271360;1649626049.5724227
107;-220.58920288085938;273920;1649626049.6277585
108;-207.04306030273438;276480;1649626049.6743155
109;-202.31640625;279040;1649626049.7276976
110;-194.191162109375;281600;1649626049.780108
111;-206.64019775390625;284160;1649626049.8424423
112;-199.42091369628906;286720;1649626049.9043953
113;-195.51962280273438;289280;1649626049.9684067
114;-204.36151123046875;291840;1649626050.0453532
115;-194.8296356201172;294400;1649626050.1086276
116;-197.0817108154297;296960;1649626050.1643176
117;-207.43478393554688;299520;1649626050.2289383
118;-203.90184020996094;302080;1649626050.2843335
119;-216.74102783203125;304640;1649626050.3499177
120;-201.7154541015625;307200;1649626050.418165
121;-205.59005737304688;309760;1649626050.4825146
122;-201.54193115234375;312320;1649626050.5371995
123;-203.53282165527344;314880;1649626050.6036093
124;-201.82119750976562;317440;1649626050.6609108
125;-204.61529541015625;320000;1649626050.7252114
126;-190.72427368164062;322560;1649626050.7827344
127;-193.94317626953125;325120;1649626050.8458052
128;-194.5433349609375;327680;1649626050.9014397
129;-185.79974365234375;330240;1649626050.966659
130;-184.51837158203125;332800;1649626051.022663
131;-178.0068817138672;335360;1649626051.090217
132;-174.40643310546875;337920;1649626051.148388
133;-171.330078125;340480;1649626051.2123988
134;-173.3437042236328;343040;1649626051.2781582
135;-173.88739013671875;345600;1649626051.3444993
136;-166.62820434570312;348160;1649626051.402927
137;-170.70046997070312;350720;1649626051.459862
138;-167.23220825195312;353280;1649626051.5299778
139;-160.07260131835938;355840;1649626051.6009004
140;-171.52667236328125;358400;1649626051.6745927
141;-168.86151123046875;360960;1649626051.7446952
142;-164.99258422851562;363520;1649626051.81947
143;-165.41770935058594;366080;1649626051.8887582
144;-160.1181640625;368640;1649626051.9560099
145;-163.48150634765625;371200;1649626052.026757
146;-166.39952087402344;373760;1649626052.098634
147;-168.78585815429688;376320;1649626052.1689122
148;-170.45921325683594;378880;1649626052.2379158
149;-168.3956756591797;381440;1649626052.308787
150;-169.90884399414062;384000;1649626052.3790145
151;-179.776611328125;386560;1649626052.4515827
152;-174.03842163085938;389120;1649626052.5221727
153;-184.30007934570312;391680;1649626052.5931008
154;-185.4537353515625;394240;1649626052.6621764
155;-180.14572143554688;396800;1649626052.7330647
156;-178.71759033203125;399360;1649626052.8037248
