;actor_loss;Steps;Wall_Time
0;-439.36212158203125;0;1649627918.4973693
1;-446.9837951660156;2560;1649627918.564892
2;-433.970703125;5120;1649627918.6171198
3;-445.0198974609375;7680;1649627918.6780322
4;-441.3084716796875;10240;1649627918.7408025
5;-440.56219482421875;12800;1649627918.7956438
6;-444.23388671875;15360;1649627918.8531332
7;-442.22296142578125;17920;1649627918.9106216
8;-444.09161376953125;20480;1649627918.9700046
9;-438.7100830078125;23040;1649627919.0321646
10;-434.9017639160156;25600;1649627919.092072
11;-432.10772705078125;28160;1649627919.1550782
12;-442.73541259765625;30720;1649627919.2093818
13;-431.53424072265625;33280;1649627919.2614913
14;-433.92681884765625;35840;1649627919.3208392
15;-431.76861572265625;38400;1649627919.383251
16;-428.2315673828125;40960;1649627919.443057
17;-426.5605163574219;43520;1649627919.5035107
18;-427.48004150390625;46080;1649627919.567645
19;-420.998291015625;48640;1649627919.6306667
20;-428.7821044921875;51200;1649627919.6940067
21;-422.486083984375;53760;1649627919.7602494
22;-427.86346435546875;56320;1649627919.8203866
23;-414.62713623046875;58880;1649627919.8730195
24;-413.3146667480469;61440;1649627919.9230523
25;-418.84521484375;64000;1649627919.9703896
26;-412.6982727050781;66560;1649627920.1123934
27;-405.22686767578125;69120;1649627920.1833696
28;-400.0704345703125;71680;1649627920.2497983
29;-410.8548583984375;74240;1649627920.314909
30;-407.130126953125;76800;1649627920.378352
31;-398.5797119140625;79360;1649627920.4407573
32;-398.59173583984375;81920;1649627920.5029063
33;-399.80181884765625;84480;1649627920.5632644
34;-401.7578430175781;87040;1649627920.6186194
35;-387.91448974609375;89600;1649627920.6706965
36;-376.26495361328125;92160;1649627920.7297168
37;-387.59326171875;94720;1649627920.785341
38;-370.25799560546875;97280;1649627920.8470957
39;-370.6484375;99840;1649627920.9122946
40;-376.5771484375;102400;1649627920.971048
41;-381.9324951171875;104960;1649627921.0262153
42;-381.79058837890625;107520;1649627921.084089
43;-383.4364013671875;110080;1649627921.1468892
44;-383.7937927246094;112640;1649627921.2053204
45;-383.64373779296875;115200;1649627921.2637832
46;-372.93548583984375;117760;1649627921.3158402
47;-380.0911865234375;120320;1649627921.3746808
48;-370.4330139160156;122880;1649627921.4271934
49;-364.4180908203125;125440;1649627921.48583
50;-365.80078125;128000;1649627921.546178
51;-369.392333984375;130560;1649627921.6081634
52;-369.7401123046875;133120;1649627921.6678724
53;-372.1083068847656;135680;1649627921.7235682
54;-376.43353271484375;138240;1649627921.7794797
55;-357.85223388671875;140800;1649627921.8344731
56;-361.05474853515625;143360;1649627921.897538
57;-346.06744384765625;145920;1649627921.9523814
58;-336.5263671875;148480;1649627922.010796
59;-336.207763671875;151040;1649627922.0669334
60;-335.51995849609375;153600;1649627922.129251
61;-322.6996154785156;156160;1649627922.1911287
62;-317.03692626953125;158720;1649627922.2555091
63;-322.9228515625;161280;1649627922.3237493
64;-312.41827392578125;163840;1649627922.3824768
65;-304.7292785644531;166400;1649627922.4489288
66;-293.3617858886719;168960;1649627922.512944
67;-294.1336364746094;171520;1649627922.568963
68;-293.7928161621094;174080;1649627922.6319716
