;actor_loss;Steps;Wall_Time
0;26.139741897583008;51200;1649670552.6724176
1;21.52556037902832;71680;1649670552.7970357
2;10.947429656982422;153600;1649670553.3176627
3;10.107841491699219;163840;1649670553.3859591
4;5.852524280548096;215040;1649670553.7040317
5;3.985226631164551;225280;1649670553.7600098
6;4.60943078994751;235520;1649670553.824119
7;2.3545775413513184;286720;1649670554.1345596
8;1.99262273311615;307200;1649670554.2679915
9;0.5624359846115112;378880;1649670554.7234936
10;0.30129486322402954;399360;1649670554.8638778
11;0.2565227150917053;430080;1649670555.0753736
12;-0.3174383044242859;501760;1649670555.5365274
13;0.1435713768005371;522240;1649670555.6627107
14;-0.42718762159347534;532480;1649670555.7215724
15;-0.49162012338638306;573440;1649670555.9511166
16;0.05676981806755066;675840;1649670556.544522
17;-0.348480224609375;706560;1649670556.7140687
18;-0.34753966331481934;737280;1649670556.8869905
19;-0.6963181495666504;798720;1649670557.2362096
20;-0.7810096740722656;829440;1649670557.4377358
21;-0.576080322265625;870400;1649670557.7018018
22;-0.5550153851509094;911360;1649670557.985903
23;-0.4414331316947937;962560;1649670558.3127515
24;-0.5299314260482788;972800;1649670558.4070215
25;-2.8836798667907715;1064960;1649670561.7388153
26;-2.6009511947631836;1085440;1649670561.8923059
27;-3.4336740970611572;1095680;1649670561.954712
28;-2.9152538776397705;1136640;1649670562.195961
29;-2.590151071548462;1187840;1649670562.510877
30;-2.3854424953460693;1239040;1649670562.7826803
31;-2.509612798690796;1300480;1649670563.1241658
32;-2.596632480621338;1372160;1649670563.5455842
33;-2.311143636703491;1392640;1649670563.659579
34;-2.739654302597046;1413120;1649670563.7847514
35;-2.4460761547088623;1454080;1649670564.0365067
36;-1.8105039596557617;1484800;1649670564.2189739
37;-1.7606019973754883;1495040;1649670564.2779822
38;-2.1054162979125977;1546240;1649670564.5757372
39;-1.3784716129302979;1597440;1649670564.891625
40;-1.8333419561386108;1638400;1649670565.1263611
41;-1.6282957792282104;1648640;1649670565.1856768
42;-1.3741599321365356;1710080;1649670565.543881
43;-1.039813756942749;1751040;1649670565.7849605
44;-1.1534563302993774;1792000;1649670566.0162401
45;-0.9332698583602905;1925120;1649670566.8384514
46;-0.6571357250213623;1945600;1649670566.9514756
47;-0.741447925567627;1986560;1649670567.1976023
48;-1.9479435682296753;2058240;1649670570.2345955
49;-1.7930903434753418;2068480;1649670570.3057265
50;-1.7318222522735596;2078720;1649670570.369656
51;-1.869779109954834;2160640;1649670570.8649218
52;-1.7110912799835205;2181120;1649670570.988002
53;-1.4553554058074951;2191360;1649670571.0497236
54;-1.6722965240478516;2211840;1649670571.1746483
55;-1.805651068687439;2242560;1649670571.3773155
56;-1.380146861076355;2263040;1649670571.5036232
57;-1.2935597896575928;2283520;1649670571.630172
58;-1.7201483249664307;2304000;1649670571.7582998
59;-1.4392516613006592;2324480;1649670571.87982
60;-1.1260027885437012;2375680;1649670572.1895103
