;actor_loss;Steps;Wall_Time
0;-439.25146484375;0;1649626675.725197
1;-442.5204162597656;2560;1649626675.8025947
2;-430.7419738769531;5120;1649626675.8643746
3;-443.5508728027344;7680;1649626675.9215312
4;-442.56817626953125;10240;1649626675.9861152
5;-446.2235107421875;12800;1649626676.0472612
6;-441.09600830078125;15360;1649626676.1192222
7;-436.218994140625;17920;1649626676.192267
8;-436.3868408203125;20480;1649626676.2593627
9;-438.09527587890625;23040;1649626676.3235269
10;-436.4228515625;25600;1649626676.3843274
11;-443.2284240722656;28160;1649626676.4413016
12;-441.53814697265625;30720;1649626676.5018466
13;-435.588623046875;33280;1649626676.566332
14;-438.71087646484375;35840;1649626676.631249
15;-444.4526062011719;38400;1649626676.6973808
16;-434.696044921875;40960;1649626676.7613168
17;-445.9063415527344;43520;1649626676.818674
18;-444.84002685546875;46080;1649626676.8814883
19;-438.7523193359375;48640;1649626676.9385257
20;-438.6605224609375;51200;1649626677.0022628
21;-445.2877197265625;53760;1649626677.0694776
22;-435.3531494140625;56320;1649626677.131374
23;-438.68743896484375;58880;1649626677.193726
24;-437.0100402832031;61440;1649626677.255108
25;-438.1997375488281;64000;1649626677.310943
26;-442.6220703125;66560;1649626677.4260473
27;-446.93414306640625;69120;1649626677.481874
28;-440.07757568359375;71680;1649626677.5424352
29;-438.80450439453125;74240;1649626677.60555
30;-441.8953552246094;76800;1649626677.666664
31;-442.42138671875;79360;1649626677.7213914
32;-438.07159423828125;81920;1649626677.778584
33;-442.3430480957031;84480;1649626677.831781
34;-452.87518310546875;87040;1649626677.8907387
35;-427.1124267578125;89600;1649626677.9585247
36;-427.3981018066406;92160;1649626678.0233564
37;-447.93115234375;94720;1649626678.0885046
38;-437.1163330078125;97280;1649626678.1561408
39;-435.0217590332031;99840;1649626678.2203343
40;-448.3646240234375;102400;1649626678.2870493
41;-441.7869873046875;104960;1649626678.348598
42;-432.12689208984375;107520;1649626678.4089346
43;-444.2315673828125;110080;1649626678.4725745
44;-440.9151611328125;112640;1649626678.5325673
45;-430.5137023925781;115200;1649626678.597197
46;-440.236328125;117760;1649626678.6563184
47;-432.244873046875;120320;1649626678.718215
48;-442.5135498046875;122880;1649626678.7759957
49;-439.5688781738281;125440;1649626678.83068
50;-440.37176513671875;128000;1649626678.8948886
51;-445.0853271484375;130560;1649626678.9582856
52;-442.85870361328125;133120;1649626679.0123627
53;-443.4830322265625;135680;1649626679.0785909
